,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,title,zipcode,tel,telname
1663,충청남도 예산군 덕산면 홍덕서로 543,,34,0,A02,A0206,A02060100,130485,14,20040302000000,http://tong.visitkorea.or.kr/cms/resource/98/797998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/797998_image3_1.jpg,"한국고건축박물관 <a href=""http://www.ktam.or.kr/"" target=""_blank"" title=""새창 : 한국고건축박물관 홈페이지로 이동"">http://www.ktam.or.kr</a>",126.61160769680001,36.6331807404,6.0,20180308172207,"전국에 산재된 국,보물급 고건축문화재를 1/10, 1/5로 축소 전시하여 한국건축 발달사를 한자리에서 견학, 연구, 계승 발전시키는데 목적이 있으면 선조들의 정신문화를 고취시키고 후학들에게 우리 건축문화교육의 장으로 활용하기 위해 설립되었다.<br>",11,한국고건축박물관,32410.0,,
1664,대전광역시 유성구 대학로 291,(구성동),3,0,A02,A0206,A02060600,130069,14,20071106014050,http://tong.visitkorea.or.kr/cms/resource/38/1944938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1944938_image3_1.jpg,"한국과학기술원 <a href=""http://www.kaist.ac.kr"" target=""_blank"" title=""새창 : 한국과학기술원 홈페이지로 이동"">http://www.kaist.ac.kr</a>",127.3608473894,36.3717460903,6.0,20180118113633," * 문화를 통한 정서함양을 꾀한다, 한국과학기술원 강당/노천극장 *<br />
KAIST는 재학생들의 교양을 함양하고 건전한 대학문화를 선도하며, 명랑하고 풍요로운 캠퍼스 분위기 조성을 위해 문화행사를 개최하였다. 다양한 장르와 프로그램의 행사를 통해 학생, 교직원들의 정서함양과 여가선용에 큰 도움을 주고 있다. 문화행사는 강당 및 노천극장에서 이루어지고 있다. 강당은 1986년 설립되었으며 대공연장 외 세미나실, 야외무대 등의 시설이 있으며 1,111석이 마련되어있다. 노천극장은 1993년 설립되어 3,500명을 수용할 수 있다. 원내 주요 공식행사, 문화행사 및 각종문화예술행사 등을 개최하며, 강당에서는 교양강좌, 학회, 세미나를 노천극장에서는 학생동아리 행사를 진행하고 있다. <br />
<br />
* 카이스트 문화행사에 대하여 *<br />
1986년 4월에 첫 행사를 개최한 “카이스트 문화행사”는 재학생들의 교양을 함양하고, 건전한 대학문화를 선도하며, 명랑하고 풍요로운 캠퍼스 분위기 조성을 위해 시작되었다. 문화예술 전반에 걸친 다양한 장르의 프로그램으로 행사를 개최하고 있으며, 이 행사를 통해 학생뿐만 아니라 지역 주민의 정서함양과 여가선용의 장을 선물하고 있다.<br>",4,한국과학기술원 강당 / 노천극장,34141.0,,
1665,충청북도 청주시 흥덕구 강내면 태성탑연로 250,,33,0,A02,A0206,A02060100,129829,14,20071106013215,http://tong.visitkorea.or.kr/cms/resource/07/1894407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1894407_image3_1.jpg,"한국교원대학교 교육박물관 <a href=""http://museum.knue.ac.kr/"" target=""_blank"" title=""새창 : 한국교원대학교 교육박물관 홈페이지로 이동"">http://museum.knue.ac.kr</a>",127.3573191017,36.605658110300006,6.0,20181030113438," * 교육박물관으로 최대 규모를 자랑하는, 한국교원대학교박물관 *<br />
2010년 11월 16일 개관한 한국교원대학교 교육박물관은 대학박물관이지만 2,270여 평의 규모에 3만점 이상의 유물을 보유하고 있어, 여느 지방 국립박물관에 뒤지지 않을 뿐 아니라 교육박물관으로서는 최대 규모를 자랑하고 있다.<br />
<br />
그리고 선조들의 문화유산을 수집·발굴·보관하여 학술연구에 이바지하고, 전시회 개최(탑영전시회 등)를 비롯하여 학술조사·지표조사·발굴조사 등의 각종 조사사업, 학술강연회 개최, 학술조사보고서 발간, 박물관 유물 보관 및 관리 등의 업무를 수행한다.<br />
<br />
* 교원대학교 교육박물관의 다양한 활동 *<br />
교원대학교 교육박물관은 학생과 교사, 지역주민 등을 대상으로 하는 다양한 사회교육 프로그램을 준비하고 있다. 또한 수준 높은 사회교육 프로그램을 운영하여 많은 방문객을 유치할 뿐 아니라 박물관 내부 및 외부의 야외박물관도 조금씩 정비해 나갈 계획이다. 특히, 박물관 고유 기능인 유물 수집, 보존 뿐 아니라 다양한 교육 자료의 수집과 정리를 통해 명실공이 교육 자료 센터로서의 역할을 수행하고자 노력하고 있다.<br>",10,한국교원대학교 교육박물관,28173.0,,
1666,경상북도 안동시 도산면 퇴계로 1997,,35,0,A02,A0206,A02060700,2603504,14,20190527174630,http://tong.visitkorea.or.kr/cms/resource/03/2603503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2603503_image3_1.jpg,"한국국학진흥원 <a href=""http://www.koreastudy.or.kr/"" target=""_blank"" title=""새창: 한국국학진흥원"">http://www.koreastudy.or.kr/</a>",128.8082672219,36.7053956117,6.0,20190618151018,"한국국학진흥원은 민간에 소장된 기록유산을 체계적으로 조사·수집하고 이를 폭넓게 연구하여 전통문화의 창조적 계승에 이바지하기 위한 목적으로 1995년에 설립되었습니다. 설립 초 추로지향인 경북 안동에 터를 잡아 전통 문화원형을 발굴하고 지역정체성에 맞는 국학 연구사업을 꾸준히 수행하여 왔습니다. 해를 거듭하면서 경북을 넘어 한국을 대표할 만한 기록문화유산을 꾸준히 발굴하여 국학연구와 진흥을 다방면으로 선도해가고 있습니다. 특히 2015년에 ‘유교책판’을 유네스코 세계기록유산에 등재하였고, 2016년에 ‘한국의 편액’을, 2018년에는 ‘만인의 청원, 만인소’를 아시아태평양지역 기록유산에 등재함으로써 우리의 전통기록문화유산을 세계화함으로써 우리문화의 국격을 제고하는데 큰 기여를 하였습니다.<br /><br />[출처: 한국국학진흥원]<br>",11,한국국학진흥원,36605.0,,
1667,경기도 파주시 탄현면 헤이리마을길 59-85,,31,0,A02,A0206,A02060100,2539348,14,20180308151944,http://tong.visitkorea.or.kr/cms/resource/85/2539285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2539285_image3_1.jpg,"한국근현대사박물관 <a title=""새창 : 한국근현대사박물관 홈페이지로 이동"" href=""http://www.kmhm.or.kr/"" target=""_blank"">http://www.kmhm.or.kr/</a><br>",126.6951461181,37.790825844699995,6.0,20191018153710,"대한민국의 20세기 문화는 유난히 큰 변동을 겪었다. 일본이 통치권을 앗아간 1910년부터 40년대, 뼈아픈 6·25전쟁이 있던 1950년대. ‘잘 살아보자’는 일념 하나로 온 국민이 똘똘 뭉쳤던 1970~80년대까지. 오래도록 그 시절이 잊히지 않기를 바라는 마음에서 2005년에 30년 동안 모은 각종 시각유물자료 7만여 점을 헤이리마을로 옮겼다. 입구부터 과거의 냄새를 물씬 풍기는 한국근현대사박물관은 지하 1층, 지상 3층으로 이루어져 있으며 층별로 각기 다른 시대의 한 마을을 통째로 재현한 한국 최초의 근현대사 테마 박물관이다.<br>",27,한국근현대사박물관,10859.0,,
1668,부산광역시 동래구 충렬대로202번가길 13,(수안동) 3층,6,0,A02,A0206,A02060100,2550799,14,20180614143446,http://tong.visitkorea.or.kr/cms/resource/98/2550798_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2550798_image2_1.jpg,"한국기독교선교박물관 <a title=""새창 : 한국기독교선교박물관 홈페이지로 이동"" href=""http://museum-kcm.or.kr/"" target=""_blank"">http://museum-kcm.or.kr/</a>",129.0824607235,35.2017320232,6.0,20191031100722,역사와 문화의 고장인 부산 동래에 위치한 박물관으로 한국 기독교의 역사를 한 눈에 볼 수 있다. 개항기 외국 선교사들에 의해 한국에 전래된 기독교가 근대 여명기 한국의 역사에 미친 영향을 정리하여 보여줌으로써 기독교 문화에 대한 이해와 인식을 심화시킬 수 있다. 세계 각국에서 제작된 성경과 찬송가 등 종교적인 전시품 이외에 근현대 한국 문화의 다양성을 보여주는 소장품들을 통해 우리 선조들의 삶과 문화를 종합적으로 체험할 수 있는 기회를 제공한다.<br>,6,한국기독교선교박물관,47817.0,,
1669,경기도 용인시 처인구 양지면 추계로 235,,31,0,A02,A0206,A02060200,780822,14,20090819132551,http://tong.visitkorea.or.kr/cms/resource/35/1786035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1786035_image3_1.jpg,"한국기독교순교자기념관 <a href=""http://www.martyr.or.kr"" target=""_blank"" title=""새창 : 한국기독교순교자기념관 홈페이지로 이동"">http://www.martyr.or.kr</a>",127.3025280945,37.2579430829,6.0,20191128135155,"※ 임시 휴관 안내<br />※ 2019년1월1일~2020년4월 중(예정)<br /><br />한국기독교교순교자기념관은 한국 교회를 위해 순교한 우리 신앙 선조들의 신앙과 정신을 기리고 한국기독교선교 100주년을 기념하기 위해, 한국기독교선교  100주년기념사업협의회에 의해 1989년 11월 18일 개관되었다. 1884년 이땅에 복음이 전해진 이래 기독교 신앙을 지키기 위해 숨진 순교자는 주기철 목사님을 비롯하여 2,660여 명에 달하는 것으로 추산되며, 이 중 600여 명의 순교자 명단이 순교자기념관에 헌정되어 있다.<br /><br />한국기독교교순교자기념관은 건축면적 366평, 3층 건물로 전체가 직사각형이며, 가운데 원통형의 공간이 있고 계단이 나선형으로 연결되어 있다. 1층 입구에 들어서면 초기 한국교회사를 알 수 있는 역사화 40여점이 로비와 계단에 전시되어 있다. 2층은 회의실과 예배실이 있으며, 예배실에는 1930년대 이전 개화기의 한국 교회와 사회상을 담은 사진 12점이 전시되어 있다. 3층에는 순교자들의 존영과 유품이 진열되어 있다.<br>",23,한국기독교순교자기념관,17156.0,,
1670,경기도 이천시 대월면 대평로214번길 10-13,,31,0,A02,A0206,A02060100,130715,14,20060103000000,http://tong.visitkorea.or.kr/cms/resource/87/737587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/737587_image3_1.jpg,"한국기독교역사박물관 <a href=""http://www.kchmuseum.org/"" target=""_blank"" title=""새창 : 한국기독교역사박물관 홈페이지로 이동"">http://www.kchmuseum.org</a>",127.4992112977,37.2228201542,6.0,20180605111651,"
경기도 이천에 위치한 '한국기독교역사박물관'은 한국기독교 역사와 관계되는 각종 도서, 신문, 잡지, 엽서, 문서, 사진 등을 10만여 점을 소장하고 있는 국내외 유일의 기독교역사박물관이다.<br />
2001년 11월 30일에 개관하였으며, 전시실 및 세미나실이 갖춰져 있다. 상설 전시관으로는 &lt;복음이 우리 땅에 들어오기까지&gt;,  &lt;한말 근대화와 기독교 복음의 선교역사&gt;,  &lt;일제강점기 민속수난과 교회&gt;,  &lt;해방 후 민족분단과 기독교 선교의 역사&gt;, &lt;복음의 역사 흔적&gt;을 포함한&nbsp;전시관이 있다.<br>",26,한국기독교역사박물관,17343.0,,
1671,전라남도 담양군 담양읍 죽향문화로 35,,38,0,A02,A0206,A02060100,129777,14,20071106012938,http://tong.visitkorea.or.kr/cms/resource/07/2367307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2367307_image3_1.jpg,"한국대나무박물관 <a href=""http://www.damyang.go.kr/museum"" target=""_blank"" title=""새창 : 한국대나무박물관 홈페이지로 이동""
>http://www.damyang.go.kr/museum</a>",126.9772427091,35.309513061,6.0,20190701162956,"* 담양의 대나무 문화를 한 눈에 알 수 있는 한국대나무박물관 *<br /><br />전국유일의 대나무 주산지이며 전통적 죽제민예품의 명산지인 담양에 죽제품을 보존, 전시, 시연, 판매, 체험 등 종합기능을 수행할 수 있는 공간을 갖추어 죽세문화의 전통 계승과 공예진흥을 위해 한국대나무박물관을 건립하였다. 1981년 담양읍 담주리에 개관하여 운영해오다 지난 1998년 3월 12일 이곳 담양읍 천변리에 확장 이전하였다. 이곳에는 죽제품의 전시 뿐만 아니라 죽제품 생산에 관한 기술 정보가 교환되기도 하며, 해마다 5월 대나무축제에 맞춰 전국죽제품 경진대회도 열린다.<br /><br />* 미리 알고 가면 좋은 한국대나무박물관의 전시실 안내 *<br /><br />박물관은 4개의 전시실로 구성되어 있다. 제1전시실에서는 대나무의 성장과정과 각종 자료 및 죽순을 이용한 식품, 문헌에 나오는 대나무의 효능에 대하여 소개하고 있다. 제2전시실에서는 조선 말기에 궁중에서 사용했던 부채와 방건통 등 옛 죽제품과 국가무형문화재(낙죽장·죽렴장·채상장·참빗장)의 제품 등을 전시하고 있다. 제3전시실에는 현대와 과거의 실생활에 주로 이용된 대나무 여름용품, 무기류, 장신구 등을 전시한다. 기획전시실(특별실)에는 1982년부터 현재에 이르기까지 죽제품경진대회에서 입선한 제품들이 연도별로 전시되어 있다. 무형문화재전수관에서는 죽세공예 기능을 보유한 무형문화재가 기능 전수를 하며, 죽종장에는 한국에 자생하는 대나무 64품종이 식재되어 있다.<br>",7,한국대나무박물관,57365.0,,
1672,경상북도 경주시 엑스포로 9,(신평동),35,0,A02,A0206,A02060100,2049478,14,20151214141812,http://tong.visitkorea.or.kr/cms/resource/17/2049417_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/17/2049417_image2_1.JPG,"<a href=""http://www.kpopmuseum.com"" target=""_blank"" title=""새창: 한국대중음악박물관 홈페이지로 이동"">http://www.kpopmuseum.com</a>",129.2888914842,35.8403557397,6.0,20191111170258,"한국대중음악박물관은 역사와 문화의 도시 경주에 위치하고 있으며 지하 1층부터 지상 3층까지 총 4개층으로 구성되어 있다. 1층은 음악감상실에서 전설의 스피커 미로포닉에서 흘러나오는 노래를 감상할 수 있는 곳이다. 2층 전시실은 한국대중음악 100년사관으로 1896년 대한민국의 최초 노래가 녹음된 에디슨 실린더 음반부터 2000년대 k-pop음반까지 시대순으로 전시되어 있고 노래 듣기 체험을 할 수 있으며, 3층 전시실은 오디오 100년사관으로 1926년 제작된 인류최초 스피커, 1936년 제작된 스피커의 전설이라고 하는 미국의 웨스턴 일렉트릭의 미로포닉, 제2차 세계대전 당시 히틀러가 연설할 때 사용하던 스피커등 각종 희귀 스피커를 전시 및 청음할 수 있다. 지하는 악기 체험관, 어린이 체험관, 동전노래방, 포토존으로 구성되어 있어 체험과 재미를 느낄 수 있다. 음악을 통한 올바른 역사 이해, 추억 되살리기, 지친 몸과 마음을 힐링할 수 있는 곳이 한국대중음악박물관이다<br>",2,한국대중음악박물관 (경주),38116.0,,
1673,충청남도 당진시 산곡길 219-4,,34,0,A02,A0206,A02060100,1937127,14,20140725170814,http://tong.visitkorea.or.kr/cms/resource/28/1937128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1937128_image2_1.jpg,"<a href=""http://www.kwmuseum.co.kr"" target=""_blank"" title=""한국도량형박물관 사이트로 이동"">http://www.kwmuseum.co.kr</a>",126.6767698461,36.8927491743,6.0,20191113175247,"한국도량형박물관은 서해안고속도로 당진IC 앞에 위치한 박물관으로 우리 나라에서 유일한 도량형전문박물관이다. 자, 되, 저울 등 계측기 5천여 점을 보유하고 있으며, '도량형과 함께하는 과학이야기'를 통해 우리나라 최초의 자 고구려자 만들기, 자되저울 만들기, 유척관련 암행어사출두유 등 도량형관련 각종 체험학습을 할 수 있는 체험프로그램을 알차게 운영하고 있어 학생들에게 인기가 높다.<br /><br />* 개관일 2012년 08월 01일<br>",4,한국도량형박물관,31764.0,,
1674,경기도 용인시 처인구 모현읍 능곡로56번길 8,,31,0,A02,A0206,A02060100,130147,14,20071106014420,,,"한국등잔박물관 <a title=""새창 : 한국등잔박물관 홈페이지로 이동"" href=""http://www.deungjan.org"" target=""_blank"">http://www.deungjan.org</a><br>",127.17783717530001,37.3365733994,6.0,20180709095115,"우리의 삶의 모습을 지켜보다 역사의 뒤안길로 사라진 등잔들이 한곳에 모여 아름다운 불꼿으로 다시 피어오르고 있다. 바로 등잔박물관이다. 여든을 넘기신 고 김동휘 선생이 40여 년간 틈틈이 모아 온 자료들을 중심으로 1997년 9월에 경기도 용인시 모현면 능원리에 자리잡고 경기도 테마박물관으로 개관했다. 박물관은 수원 화성 성곽의 이미지를 따서 건축되었다. 성곽의 형태를 본뜬 회백색 건물은 마치 햇불이나 등대처럼 보인다. 지하1층, 지상 3층 가운데 1,2층은 전시공간이며, 지하층은 세미나 및 각종 공연을 위한 휴식공간이다. 야외 전시장은 자연석과 다양한 종류의 나무, 그리고 연못이 한데 어우러져 있다. <br>",23,한국등잔박물관,16886.0,,
1675,서울특별시 강남구 테헤란로92길 12-9,(대치동),1,0,A02,A0206,A02061100,130438,14,20071106015729,http://tong.visitkorea.or.kr/cms/resource/84/1837284_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1837284_image3_1.jpg,"<a href=""http://www.kous.or.kr/"" title=""새창 : 한국문화의집 홈페이지로 이동"" target=""_blank"">http://www.kous.or.kr</a>",127.06047635799999,37.5068182113,6.0,20191211093251,"한국문화의집 KOUS는 한국문화재재단이 운영하는 교육·공연시설로서 전통을 즐기고 배울 수 있는 도심 속 전통문화공간이다. 다양한 기획, 대관 공연을 통해 내·외국인 관람객들에게 한국 최고 수준의 명품 전통공연을 선보이고 있다. 공연 외에도 단기, 정규 과정을 통해 무형문화재 보유자, 전수조교, 이수자로부터 직접 전통 공예를 배울 수 있는 교육 프로그램을 운영하고 있다.<br>",1,한국문화의집,6180.0,,
1676,경기도 용인시 기흥구 마북로 244-2,(마북동),31,0,A02,A0206,A02060500,130079,14,20071106014115,,,"한국미술관 <a href=""http://www.hartm.com/"" target=""_blank"" title=""새창 : 한국미술관 홈페이지로 이동"">http://www.hartm.com/</a>",127.1319310071,37.3089618833,6.0,20181224165008,"한국미술관은 1983년 3월 가회동에 처음 설립된 후 현재의 위치로 옮기기까지 한국현대미술에 큰 관심을 갖고, 현대미술의 발전과 대중을 위한 미술문화 보급에 힘쓰고 있다.현대미술을 중심으로 한 특별전과 상설전시가 있으며 회원들을 위한  미술이론 및 실기강의를 실시하고 있다.<br>",23,한국미술관,16891.0,,
1677,경기도 용인시 기흥구 민속촌로 90,(보라동),31,0,A02,A0206,A02060300,130555,14,20050401000000,http://tong.visitkorea.or.kr/cms/resource/97/1785897_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1785897_image3_1.jpg,"한국민속촌 <a href=""http://www.koreanfolk.co.kr"" target=""_blank"" title=""새창 : 한국민속촌 홈페이지로 이동"">http://www.koreanfolk.co.kr</a>",127.120544544,37.2593868634,6.0,20180329140024,"한국민속촌에서는 현대 사회에서 새롭게 붐을 일으키고 있는 웰빙문화의 흐름을 타고 실생활에 유용하게 사용되어지는 옹기의 전반적인 문화와 내용을 한 눈에 볼 수 있게끔 '옹기 생활관' 을 만들어 우리의 과학적이고 우수한 문화를 국내 
뿐만 아니라 외국인에게도 알리기 위하여 '옹기 생활관'을 개관하게 되었다. <br>",23,한국민속촌 옹기전시관,17075.0,,
1678,전라남도 강진군 대구면 청자촌길 61-5,,38,0,A02,A0206,A02060100,2371610,14,20160303100735,http://tong.visitkorea.or.kr/cms/resource/04/2371604_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2371604_image2_1.JPG,"한국민화뮤지엄 <a title=""새창: 한국민화뮤지엄 홈페이지로 이동"" href=""http://minhwamuseum.com"" target=""_blank"">http://minhwamuseum.com</a>",126.8041888856,34.5086447638,6.0,20191030150303,"한국민화뮤지엄은 국내 최초의 민화 전문 박물관인 영월 조선민화박물관의 자매관으로 2015년 5월에 강진군 대구면에 건립되었다. 전통 민화의 계승 발전을 위해 체계적인 연구와 수집은 물론 전시와교육, 전문 서적의 출판, 맞춤형 체험학습, 포럼, 공모전 등을 추진하고 있다. 소장하고 있는 4,500여 점의 민화 유물 중 250점을 상시 순환 전시하고 있으며 관람객은 언제나 전문 해설가의 재미있는 민화 이야기를 들을 수 있다. 매년 개최되는 공모전 수상작과 현대 민화 작가들의 작품도 함께 전시하여 민화의 시대적 흐름을 한 자리에서 관람하실 수 있으며 아이들과 함께할 수 있는 민화체험 및 재미있는 4D영상 체험을 즐길 수 있다. 특히, 성인전용 춘화전시실이 2층에 마련되어 있어 큰 인기를 끌고 있다.<br>",1,한국민화뮤지엄,59263.0,,
1679,전라북도 전주시 덕진구 소리로 31,(덕진동1가),37,0,A02,A0206,A02060600,130435,14,20071106015715,http://tong.visitkorea.or.kr/cms/resource/21/1606521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1606521_image3_1.jpg,"한국소리문화의전당 <a href=""http://www.sori21.co.kr"" target=""_blank"" title=""새창 : 한국소리문화의전당 홈페이지로 이동"">http://www.sori21.co.kr</a>",127.1376810758,35.8552677836,6.0,20191022100255,"예향과 역사의 도시인 전주는 도시의 역사, 지역적 특성, 도시맥락, 장소적 성격이 다른 도시와는 많은 차이를 갖는다. 문화예술인의 열정과 지역주민의 예술에 대한 애정이 남다르고 예술적 잠재력 또한 풍부하다. 한국소리문화의전당은 이 같은 지역성을 바탕으로 단순한 문화공간만이 아닌 전북도민들의 삶의 질을 향상시키고, 직접 참여하여 보고 느낄 수 있는 분위기 조성과 함께 만남의 장소와 휴식 공간으로 활용될 수 있도록 국제화, 세계화에 부응하는  현대적 이미지를 부여하여 예술적인 가치를 창출함으로서 예향다운 조형미를 추구한 건축물이라 할 수 있다.<br /><br />* 개관연도 - 2001년 9월 21일<br>",12,한국소리문화의전당,54901.0,,
1680,전라남도 구례군 구례읍 동산1길 29,,38,0,A02,A0206,A02060100,2616175,14,20190820164620,,,"구례 문화관광 <a href=""http://www.gurye.go.kr/jcms/guryetours/""target=""_blank"" title=""새창: 구례 문화관광 "">http://www.gurye.go.kr/jcms/guryetours/</a>",127.4599501758,35.1967229741,6.0,20191209170258,"한국압화박물관은 세계 최초의 압화를 주제로 한 공립 박물관이다. 압화란 우리말로 꽃누르미 또는 누름꽃이라 부르며 꽃과 잎, 줄기 등을 약품처리 등을 하여 인공적인 기술 누르고 건조 시킨 후 회화적인 느낌으로 구성한 것을 가리킨다. 박물관에서는 압화의 역사 및 대한민국압화대전에서 수상한 압화 작품 등을 전시하고 있다. 압화체험교육관에서는 압화다이어리, 압화손거울, 압화열쇠고리 등을 만들어 볼 수 있는 프로그램을 진행 하고 있다.<br>",5,한국압화박물관,57660.0,,
1681,제주특별자치도 서귀포시 중산간서로 97-1,(강정동),39,0,A02,A0206,A02060300,130141,14,20071106014403,http://tong.visitkorea.or.kr/cms/resource/62/1617062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1617062_image3_1.jpg,,126.4984223827,33.2605730556,6.0,20181224163216,"연중 야구 전지훈련장으로 가장 뛰어난 조건을 갖추고 있는 서귀포시는 야구 전지훈련장, 야구인의 마을 등을 시설하여  야구의  메카로 키워 나가겠다는 야심찬 계획을 수립하여 추진하고 있던 중 전 LG 프로야구  이광환감독이 이러한 서귀포시의 의지에 감명을 받아 자신의 운영하고 있는 ""야구의 집"" 소장품 3,000여 점을 1998년 1월 15일 서귀포시에 기증함으로서 시작되었다.서귀포시에서는 기증자의 뜻을 존중하고 또한 스포츠를 통한 체험 관광을 개발하여 서귀포 관광의 이미지를 제고시키고 지방세수의 확충계기를 마련하는 색다른 경영 수익 사업으로 발전시키는데 그 뜻을 두어 교수 및  전문가의 지원을 받아 대한야구협회 한국야구위원회의 도움을 얻어 3개월여의  준비 작업 끝에  서귀포시 청소년 수련관 1층에 ""한국야구 명예 전당""을 조성 개관하게 되었다.<br>",3,한국야구명예전당,63558.0,,
1682,서울특별시 마포구 성미산로 107,(연남동),1,0,A02,A0206,A02061100,130499,14,20040409000000,http://tong.visitkorea.or.kr/cms/resource/92/2376892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2376892_image2_1.jpg,"한국예절문화원 <a href=""http://www.etiquette.or.kr/"" title=""새창: 한국예절문화원 홈페이지로 이동"" target=""_blank"">http://www.etiquette.or.kr</a>",126.91886547280001,37.562048144,6.0,20180110105146,한국 고유의 전통예법과 현대생활예절을 연구.조사.개발하고 이를 전승 보급하며 현대인의 예절바른 생활을 위한 교육프로그램 운영한다.<br>,13,한국예절문화원,3977.0,,
1683,서울특별시 중구 퇴계로36길 10,(필동2가),1,0,A02,A0206,A02060600,129749,14,20071106012822,http://tong.visitkorea.or.kr/cms/resource/67/1946567_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1946567_image3_1.jpg,"한국의집 <a href=""http://www.koreahouse.or.kr/"" target=""_blank"" title=""새창 : 한국의집 홈페이지로 이동"">http://www.koreahouse.or.kr</a>",126.9945252956,37.5601886048,6.0,20181226132728,"한국의집은 조선시대 집현전 학자인 박팽년의 사저가 있던 곳으로 국가무형문화재 대목장 신응수가 경복궁의 자경전을 본떠 지난 1980년 건축하여 다음해 1981년에 개장하였다. 주요시설은 주 건물인 해린관과 문향루, 녹음전, 청우정 등으로 구성되어 있다. 한국의집은 외국인들에게 한국의 전통생활과 문화를 소개할 목적으로 건립, 운영중이며  한국의 전통 가옥과 생활공간 궁중음식, 뛰어난 수공예품, 민속음악, 전통무용, 전통혼례 등 한국의 아름다움을 한 곳에서 즐길 수 있는 복합문화공간이다.<br>",24,한국의집,4626.0,,
1684,인천광역시 중구 월미로 329,(북성동1가),2,0,A02,A0206,A02060100,2465140,14,20161220111900,http://tong.visitkorea.or.kr/cms/resource/21/2464821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2464821_image3_1.jpg,"한국이민사박물관 <a href=""http://mkeh.incheon.go.kr
"" target=""_blank"" title=""새창 : 한국이민사박물관 홈페이지로 이동"">http://mkeh.incheon.go.kr
</a>",126.600252662,37.4701226178,6.0,20191023153543,"인천광역시 월미공원 내에 자리한 한국이민사박물관은 2003년 미주 이민 100주년을 기념해 개관했다. 인천광역시 시민과 해외동포들이 십시일반으로 뜻을 모아 건립한 대한민국 최초의 이민사박물관이다. 대한민국 이민의 출발지였던 인천항의 역사와 이민의 역사, 당시 국내외 상황을 설명하는 상설전시가 제1~제4전시실에서 전시된다. 이민사 관련 특별 전시도 연중 진행하며 인천문화기행, 한인 이민사 등 다양한 교육문화 프로그램도 운영한다.<br>",10,한국이민사박물관,22304.0,,
1685,서울특별시 강남구 논현로132길 34,(논현동),1,0,A02,A0206,A02060100,130075,14,20071106014107,http://tong.visitkorea.or.kr/cms/resource/42/2031442_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2031442_image3_1.jpg,"한국자수박물관 <a href=""http://www.bojagii.com/"" target=""_blank"" title=""새창: 한국자수박물관 홈페이지로 이동"">http://www.bojagii.com</a>",127.03332303100001,37.515394505500005,6.0,20181030104729,"한국자수박물관은 허동화(許東華) 관장이 1960년대부터 수집한 한국의 자수(刺繡)를 모아 1976년 사재를 출연하여 설립하였다. 이후 꾸준히 수집하여 복식(服飾)과 자수(刺繡) 유물이 3천여 점에 이르고 있다.<br />
전시실은 20평 규모에 지나지 않지만 가장 오래된 자수평풍인 13세기 무렵의 &lt;자수사계분경도((刺繡四界盆景圖)&gt;(보물 제653호)를  비롯하여 병풍류, 불교자수, 장신구, 보석과 1천여 점에 이르는 보자기를 소장하고 있다.<br>",1,한국자수박물관,6053.0,,
