,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode
874,경상남도 창녕군 창녕읍 교하길 15,,36,A04,A0401,A04010100,132386,38,20031120000000,,,"<a href=""http://www.cng.go.kr/tour.web"" target=""_blank"" title=""새창: 창녕 문화관광 홈페이지로 이동"">http://www.cng.go.kr/tour.web</a>",128.4980470049,35.539819398,6.0,20190201135747,"창녕시장은 군내에서 가장 큰 재래시장으로 달마다 3·8·13·18·23·28일에 장이 선다. 군내에서 생산된 모든 농산물과 수산물 등이 거래되며, 특히 창녕고추가 유명하고, 대도시 상인들이 많이 찾고 있다. &nbsp;창녕장은 예전부터 고추와 마늘 물량이 많은 데다 다른 곳보다 저렴하여 1980년대만 해도 대구·밀양·진주 등지에서 완행 첫 버스를 타고 단체로 오는 손님들이 많았는데 지금도 김장철이 다가오면 더욱 활기를 띤다. 터미널 앞 500m 거리에 위치한 舊공설운동장이 임시 시장으로 활용된다. 그리고 장날에는 서부 경남 최대 규모의 소시장으로 
알려져 있는 창녕우시장도 함께 열린다. 잉어와 가물치, 미꾸라지 등 민물고기를 판매하는 어물전과 창녕 지역에서 생산되는 귀한 약재인 마름(말밤), 향수를 불러일으키는 뻥튀기기계, 소가죽 안쪽에 붙은 살로 만드는 수구레국밥 등은 창녕장의 명물로 꼽힌다.<br><br>창녕은 구한말 보부상들의 주요 활동지역으로 영남 지방의 상업활동에 있어 큰 역할을 담당하였는데 창녕장은 경상도에서 가장 규모가 큰 장 중 하나로 손꼽혔었다. 읍내장 또는 대평장으로도 불렸는데 지금도 옛 장터의 모습이 비교적 잘 간직되어 있으며, 예전보다 규모가 많이 줄어들기는 했지만 여전히 성시를 이루고 있다.",15,055-530-1681,,"창녕장 / 창녕시장 (3, 8일)",50325
875,전라남도 담양군 창평면 사동길 14-25,(창평면),38,A04,A0401,A04010100,132062,38,20021118000000,http://tong.visitkorea.or.kr/cms/resource/88/1972088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1972088_image3_1.jpg,,127.0298226417,35.369498836700004,6.0,20190219144916,"창평장은 담양군 창평면 창평리에서 열리는 전통재래시장이다. 창평면은 동쪽으로 
대덕면, 서쪽 봉산면·고서면, 남쪽 남면, 
북쪽 무정면과 접한다. 이 곳의 주요 농산물은 쌀·보리·참깨·고추·마늘 
등이며, 최근 인삼의 시험재배에 성공하였으며, 임산물로는 대나무 생산이 많다. 
의항리·용수리 등지에서 싸리광주리가 농가의 부업으로 생산되며, 
한과·죽염·쌀엿 등이 특산품으로 꼽힌다. 창평장에서는 이러한 특산물과 
농산물, 생필품 판매를 하고 있으며 창평국밥은 전국적으로 유명하다.창평장이 서는 창평면에는 다양한 문화재가 있어 전통재래시장 체험과 문화, 역사 
여행을 동시에 할 수 있다. 문화재로는 담양 고재선가옥, 상월정, 담양 유종헌가옥, 담양 창평리 석불입상, 창평리 지석묘군, 창평리 석탑재, 녹천사, 
주선암, 포의사, 고광순묘, 고제량묘 등이 
있다. <br>",7,061-382-8801,담양군청 관광레저과,"창평장 (5, 10일)",57389
876,대구광역시 수성구 들안로 108,(두산동),4,A04,A0401,A04010700,132455,38,20040216000000,http://tong.visitkorea.or.kr/cms/resource/03/1970203_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1970203_image3_1.jpg,"<a href=""http://cheonmisa.com/"" target=""_blank"" title=""새창: 천미사 홈페이지로 이동"">http://cheonmisa.com/</a>",128.6171282789,35.8395349443,6.0,20190212154645,"무형문화재 제13호 &nbsp;(1997. 9. 18 지정)<br />기능보유자 : 김용운 (남, 상감입사) 
&nbsp;<br>
천미사는 대구광역시 지정 무형문화재 13호 상감입사장 (김용운)이며 금속공예품을 취곱하고 있다. &nbsp;상감입사란 
조금의 기법으로 쇠나 구리 등의 금속표면에 홈을 파고, 금선이나 은선을 끼워 넣어서 
장식하는 전통적인 상감기법으로 우리나라에서는 입사라고 한다. 우리나라에서는 
4세기경부터 철제 무기류나 청동제 그릇의 표면에 금이나 은으로 입사장식을 한 공예품들이 
많이 발견된다. 입사기법이 가장 발달했던 시기는 고려시대로서 청동향로와 같은 
뛰어난 불교공예품에 입사기법이 사용되었다. 이러한 전통적인 고려시대의 입사기법은 
계속 이어졌는데, 조선중기 이후에는 청동뿐만 아니라 철재에 은입사를 해서 여러 
가지 생활용품을 만들었다.<br /><br />입사에는 크게 두 
가지 기법이 있는데 하나는 고려시대부터 전해지는 전통적인 청동은입사 기법으로 
바탕금속(청동)의 표면에 정으로 홈을 파고 그 안에 은선을 박아 넣는 것이고, 다른 
하나는 조선중기 이후부터 전래된 철입사로 바탕 금속(철)의 표면에 정을 사용하여 
가로 세로로 쪼아 거스러미를 일으킨 후 그 위에 얇은 금, 은판이나 선을 놓고 망치로 
쳐서 금속에 붙이는 것으로 일본에서 소위 포목상감이라 부른다. 이 두 가지 기법 
중에서 상감입사는 조각장이 하는 경우가 많았고, 입사장은 대부분 철입사를 담당하였다. 
<br /><br />우리나라에서는 삼국시대, 
통일신라시대부터 상감입사와 얇은 금속판이 입사 재료로 병용되었고, 고려시대에는 
상감입사기법이 매우 높은 수준으로 발달되었다. 상감입사는 많은 시간과 고도의 
기법을 요하므로 귀족층의 기물에 쓰였고, 조선중기 이후부터는 쉽게 문양을 나타낼 
수 있는 입사를 개발하여 일반에도 보급된 것으로 추정되며, 일제 강점기에 접어들면서 
조선시대까지 공조와 상의원에 속하였던 입사장, 조각장등에 의하여 전승되던 입사, 
상감입사 등의 공예기법은 이왕가 미술제작소의 장인들에 의하여 전승되었고, 김용운은 
이 전통적 기법을 전승한 상감입사장이라 생각되며 기능보유자인 김용운의 상감입사 
공예품은 고려시대에서 조선시대까지 발전해온 동체와 뚜껑의 모양이나 크기가 같은 
합구형식의 원반합과 같은 모양을 추구하여 인주함, 연초함, 향합, 합 등을 제작하였다. 
<br /><br />또한 사용된 재료 
역시 동의 바탕에 전·연성이 좋은 은을 구리와 합금하여 선이나 면으로 정을 
사용해서 홈을 파내고 은실을 박아 넣는 기법은 고려시대, 조선시대 상감입사 공예품과 
같다. 입사기법은 세공이기 때문에 그다지 많은 공구가 사용되지 않으며 여러 종류의 
정과 망치가 주로 사용되고, 여성 장식용 금은상감입사 노리개 작품에서도 형태는 
부드러운 나비, 달과 같은 곡선과 직선을 가미시켜 금재료 바탕에 백금선으로 소나무, 
학, 구름, 물결 등의 십장생문을 사용해서 형태의 분위기는 한국적이면서도 현대적인 
감각을 내포하고 있다. 그는 많은 공모전에 출품하여 1981년 전국 공예품 경진대회 
대통령상 수상을 비롯하여, 대구 공예품 경진 대회에서 4회의 금상 등 수십 차례의 
수상경력을 가지고 있으며, 1981년 기능 올림픽, 대구산업디자인전람회, 대구관광공예품 
경진대회 등에서 심사장, 심사위원도 역임하였다. <br>",7,053-768-0021,상감입사장,천미사 (상감입사장),42169
877,충청남도 천안시 동남구 사직로 7,,34,A04,A0401,A04010200,2361452,38,20160113140125,http://tong.visitkorea.or.kr/cms/resource/66/2043866_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2043866_image3_1.jpg,"<a title=""새창 : 천안 남산 중앙시장 홈페이지로 이동"" href=""http://market.chungnam.net/html/namsan"">http://market.chungnam.net/html/namsan</a><br />
<a title=""새창 : 천안 남산 중앙시장 모바일 홈페이지로 이동"" href=""http://m.namsanmarket.com"">http://m.namsanmarket.com</a><br>",127.1492768993,36.8007708705,6.0,20180329175856,"남산 중앙시장은 1931년 4월 1일에 개장하여 충남 천안시 사직동, 영성동에 위치하고 있다. 시장 인근에 미나릿길을 조성하여 고객에 볼거리를 마련하고 주변에 독립기념관, 유관순열사 유적지와 천안온천, 광덕산 등 다양한 관광자원이 인접해 있으며, 병천순대, 천안배, 거봉포도, 광덕호두 및 호두과자등 특산물이 있다. 고객의 편의를 위해 3개소의 비가림 시설 시설을 완료하였으며, 주차장 3개소를 365일 운영하고 있다. 카트, 상품권 등 여러 가지 아이디어를 실천하고 있는 남산중앙시장은 천안 최대의 상설 시장으로 자리 잡고 있다.<br>",12,041-555-1136,남산중앙시장 상인회,천안 남산 중앙시장,31129
878,서울특별시 중구 을지로 157,,1,A04,A0401,A04010600,132244,38,20031120000000,http://tong.visitkorea.or.kr/cms/resource/53/1984453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1984453_image3_1.jpg,,126.9954361275,37.5671405907,6.0,20190226174647,"청계천 4가 고가도로 주변에는 조명상가가 있다. 이 곳에는 두세 평 남짓한 크기의 전구도매상부터 수십 평의 전시장을 갖춘 종합조명점포에 이르기까지 모두 1백여 곳이 들어서 있다. 이 가운데 20여 곳은 특수조명만을 취급한다. 주로 방송국 스튜디오나 연극무대, 상점진열장, 유흥업소 등에 쓰이는 조명기구들을 판매한다. 이 곳에서는 도·소매할 것 없이 시중가보다 30~40%는 싸게 살 수 있다. 또 원하는 모양, 방이나 거실의 크기의 용도에 따라 주문만 하면 3~4일 안에 만들어 준다.",24,,,청계 조명기구상가,04545
879,서울특별시 중구 청계천로 216-1,(방산동),1,A04,A0401,A04010600,132203,38,20031119000000,,,,127.0016577219,37.569284898,6.0,20190201143429,"청계천 5가 사거리를 중심으로 한 도로변 상가에는 50여 개의 타월 도매상이 모여있다. 
 지난 20여년 전부터 수건가게가 들어서기 시작하여 1980년대 초반에 현재의 규모로 타
 월전문상가가 정착됐다.
 이 곳에서 취급하는 수건은 크게 네 종류다. 손수건, 세면타월, 목욕타월, 침대용시트
 타월 등이 주요품목인데 여기에 덧붙여 아기타월과 부엌용타월, 행주, 수세미 등을 구
 비해 놓은 가게도 더러 있다.
 이 곳에는 송월, 한미, 월성 등 유명 타월업체의 대리점들이 들어서 있고 또 여러 업
 체의 제품을 고루 판매하는 곳도 있다.
 타월은 그 무게에 따라 값이 정해지는데 이는 실의 사용량에 따라 제작비용이 달라지기
 때문이다. 일반소비자에게는 일반적으로 공장도가에 5~10% 마진을 붙여 판매한다.<br />&nbsp;<br>",24,02-2263-2222,서울타월협회,청계 타월상가,04546
880,서울특별시 종로구 청계천로 229,,1,A04,A0401,A04010600,132207,38,20031119000000,http://tong.visitkorea.or.kr/cms/resource/55/1984455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1984455_image3_1.jpg,,127.00299090940001,37.570134823400004,6.0,20190226160608,"청계5가 가방도매상가, 일명 '청오가방상가'로 불리우는 이 곳은 행정구역상은 종로 5가에 속한다. 
 1987년 6월말 문을 연 청오가방도매상가는 주변 가방상가와 함께 청계천 가
 방상가로 통칭된다.
<br />
 1960년 대부터 종로 5가와 청계천 5가 주변에 들어서기 시작하여 번성했던 
 상가들이 청오빌딩으로 이전해온 것이다. 예전에는 의류상가였던 청오빌딩 
 1~2층 매장에 1백여 점포가 입주해 있다. 지하층과 3~4층은 가방부속품 도
 매상가이다.
 청오상가는 자체공장에서 제작한 고유모델의 가방을 전국의 소매상에게 도매
 한다. 일부 점포들은 백화점에 가방을 납품하기도 한다. 여러가방을 함께 팔
 기도 하지만, 핸드백, 서류가방, 여행가방, 학생가방 등 한 두 가지 품목 위
 주로 파는 전문점이 많다. 유치원가방, 학원가방 전문점 뿐만 아니라, 천으
 로 만든 도시락가방, 신주머니 등 소품 전문점도 있다.
 가격은 가방을 직접 생산, 판매하는 곳이기 때문에 시중보다 30~40%정도 싸
 게 살 수 있다.<br>",23,,,청계5가 가방도매상가 / 청오가방상가,03196
881,경상북도 청도군 화양읍 이슬미로 51,(화양읍),35,A04,A0401,A04010900,1974020,38,20141212163301,http://tong.visitkorea.or.kr/cms/resource/25/1968725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1968725_image3_1.jpg,,128.6978589241,35.6805960639,6.0,20191227145853,"경상북도 청도군에서 생산한 우수 농·특산품을 홍보하고 판매하는 종합 농산물 판매장이다. 청도 지역의 농·특산물 유통 주체로서 급변하는 유통 환경에 대처하고, 지역 농산물의 규격화·고급화·표준화를 통한 시장 교섭력을 제고함으로써 참여 농가의 소득 증대를 위해 설립되었다. 청도 반시·반 건시·감 말랭이·아이스 홍시 등 청도 반시를 비롯해 감 와인·감 화장품·감 식초 등의 감 가공품, 복숭아·블루베리·대추·사과 등의 과일·채소류, 천연 감물 염색 제품, 전통 차, 장류 등 100여 종의 농·특산물을 전시 판매하고 있으며 인터넷 쇼핑몰을 통한 홍보 판매도 이루어지고 있다. 청도 농산물 프라자 개관으로 청도 지역에서 생산되는 농산물 수급 조절과 다양한 제품 개발로 고부가가치를 창출하여 청도 농·특산물의 경쟁력 제고와 농가 소득 증대에 크게 기여하고 있다는 평가를 받고 있다.<br>",20,054-371-6561,,청도농산물프라자,38326
882,경상북도 청도군 청도읍 청도시장1길 21,(청도읍),35,A04,A0401,A04010100,132358,38,20040223000000,http://tong.visitkorea.or.kr/cms/resource/43/1969043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1969043_image3_1.jpg,"<a href=""http://www.cheongdo.go.kr/open.content/ko/section/economy/traditional.market/cheongdo/"" title=""청도"" target=""_blank"">http://www.cheongdo.go.kr</a>",128.7413171944,35.6454286114,6.0,20190213173108,"1912년 
시장개시 이래 청도지역상권의 중심지 역할을 해오고 있으며 91년도를 전후하여 장옥을 
새로이 단장하였으며, 2005~2006년에는 시장내 아케이드 시설을 완료하여, 완전히 
현대적 시설로 변모 되었다. 장날이면 아침 일찍부터 오후 6시까지 장이 서며 이곳에서는 
일상생활에 필요한 각종 생활용품 및 주변에서 생산된 농산물 등이 거래되고 있다. 
장날에는 
새벽부터 해질 때까지 성황을 이루며, 특히 청정 청도에서 생산되는 산나물, 약초, 
과일 등을 수집하기 위하여 부산, 대구 등 전국에 중간상인들이 새벽 번개시장에 
모여 대성황을 이룬다. 이 지역의 특산물은 청도반시, 감말랭이, 반건시곶감, 청도복숭아, 
유호임금딸기, 찰보리쌀, 한재청정미나리가 유명하다.<br>",20,054-370-6701,,"청도장 (4, 9일)",38338
883,경상북도 청송군 부동면 주왕산로 448,,35,A04,A0401,A04010900,1980977,38,20141230144006,http://tong.visitkorea.or.kr/cms/resource/83/1979383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1979383_image3_1.jpg,http://www.hi-apple.co.kr,129.1040866384,36.379346731700004,6.0,20180807094604,"주왕산 가는길목에 위치한 농특산물판매장으로 청송사과와 청송사과로 만든 사과즙, 청송사과를 증류하여 만든 25도와 40도의 청송사과아락주를 연중 판매한다.",21,054-874-4048,,청송군농특산물판매장,37437
884,경상북도 청송군 청송읍 현충로 106,,35,A04,A0401,A04010100,132287,38,20020423000000,,,"<a href=""http://www.cs.go.kr/tour.web"" target=""_blank"" title=""새창 : 청송문화관광 홈페이지로 이동"">http://www.cs.go.kr/tour.web</a>",129.0521173836,36.4351338417,6.0,20180323132025,"명산 주왕산을 품고 있는 청송군에는 모두 여섯 군데의 5일장이 있다. 4일과 9일서는 청송장 외에 진보장(3, 8일), 부남장(3, 8일), 도평장(현동장, 5, 10일), 안덕장(4, 9일), 화목장(현서장, 1, 6일) 등이다. 이 가운데에서 청송장과 진보장의 규모가 큰 편이고 나머지 장들은 작은 편이다. 청송장이 서는 곳은 청송읍내 한국통신앞 도로변으로 시외버스터미널에서 200~300m가량 걸어가야 한다.  봄에는 장터로 산나물이 모여 들고, 가을이면 이곳 특산물인 고추와 사과가 모여든다. 군청 소재지의 5일장 답게 장옥이나 노점에 자리를 펴는 상인들이 300명 정도를 헤아린다.<br>",21,054-870-6232,,"청송장 (4, 9일) / 청송재래시장",37431
885,경상남도 하동군 악양면 정서길 73-46,(악양면),36,A04,A0401,A04010900,1344068,38,20110728151132,,,,127.6995743592,35.1646252051,6.0,20181121161055,"하동에는 차밭이 많고, 지리산 자락에는 야생 차나무들이 많이 자생한다. 그래서 예로부터 지리산 아래 사는 사람들은 다문화에 친숙했다. 덕분에 
이곳에선 차의 산업화가 활발하고, 여기저기에서 차를 이용한 상품이 개발되고 있다.소설 &lt;토지&gt;의 무대이며, 최참판댁이 
있는 곳으로 유명한 악양면 맨 꼭대기 마을가 청심제다(청심다원)이 자리한 곳이다. 산 중턱에 차밭이 있고, 그 가운데 현대식 건물이 있다. 2층에는 
접견실과 다문화 체험장, 판매장이 마련되어 일반인을 맞는다. 1층에는 차와 감식초 등의 제조 공장이 자리하고 있다. 우리 땅에 다문화를 뿌리 내린 초의선사의 다맥(茶脈)을 잇는 6대 전수자 지담 스님이 운영하고 있다. 지담 스님은 산청에서 차밭 1만 평을 
일구다 4년 전 이곳으로 자리를 옮겨왔는데 차와 풍수지리 연구에 매진한 세월만도 어언 30여 년에 이른다. 수 차례 미국 뉴욕문화원 등 
국내외에서 한국차에 대해 강의를 하는 등 그 동안 한국차의 맥을 계승해 다문화의 보급과 차의 산업화에 앞장서왔다. 현재 감잎차, 뽕잎차, 
연잎차, 작설차 등 우리 차를 생산하고 있다. 맛있는 차를 즐기기 위해서는 
삼박자가 맞아야 한다고 한다. 즉 좋은차와 다기, 물이 중요하다는 것이다. 차를 
선택할 때도 무턱대고 고를 것이 아니라 차 생산지에서 맛을 보고 고르는 것이 좋은 
차를 고르는 방법 중의 하나이다. 청심사 청심제다(청심다원)의 차는 유기농 법으로 차나무를 
재배 때문에 질 좋은 찻잎을 얻을 수 있다. 거기에다 기계를 전혀 사용하지 않고 
지담스님이 오랜 경험과 닦은 노하우로 직접 전과정을 수작업으로 해내고 있다. 일일이 
손으로 미세한 부분가지 처리해 찻잎의 솜털까지 상하지 않도록 모든 정성을 쏟고 있다. <br>",18,055-882-4829,청심사 청심제다,청심사 청심다원,52305
886,충청남도 청양군 청양읍 칠갑산로4길 6,,34,A04,A0401,A04010100,132262,38,20021202000000,http://tong.visitkorea.or.kr/cms/resource/32/1918632_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1918632_image3_1.jpg,"<a href=""http://market.chungnam.net/html/cheongyang/"" target=""_blank"" title=""새창 : 청양전통시정 홈페이지로 이동"">http://market.chungnam.net/html/cheongyang/</a>",126.8011621441,36.4505466821,6.0,20180313172104,"청양군은 산이 많고 농토가 적은 산간오지이다. 
특히 청양군에서 제일 높은 칠갑산은 산이 험하고 깊다. 이 청정한 산기슭에서 나는 
구기자가 청양장의 특산물이다. 구기자의 열매는 피를 맑 게 하고 여드름이나 종기를 
없애고 성인병 예방에 좋다. 줄기는 기침약으로, 꽃은 강 장제로 쓰인다. 구기자는 
청양에서만 전국 생산량의 70%이상을 생산한다. 청양읍, 정산면의 장날에는 전국에서 
오는 수집상들로 붐빈다.<br>",13,041-942-8228,청양시장상인회,"청양장 (2, 7일)",33331
887,전라남도 보성군 보성읍 사동길 52-2,,38,A04,A0401,A04010900,1342704,38,20110726175502,,,"<a title=""새창 : 청우다원 홈페이지로 이동"" href=""http://shop.grville.com"" target=""_blank"">http://shop.grville.com</a>",127.0897140825,34.724972495900005,6.0,20180306151419,"보성차밭이 있는 제1다원을 향하다 오른쪽에 자리한 청우펜션으로 들어서면 녹차전문판매점 청우녹차를 만날 수 있다. 
보성녹차가 유명한 데는 보성강과 득량만이 있어 습도가 높고 안개가 많아 고품질의 차를 생산할 수 있고, 특히 4월의 온도가 타 지역보다 0.7~2.4℃ 높아 차의 생장이 빠르며 연 평균기온이 13.4℃, 강우량이 1459mm로 차나무 재배에 알맞은 조건을 갖추고 있기 때문이다. 4만여 평의 자체 차밭에서 생산하는 청우녹차는 지역 특산물의 브랜드 가치 향상을 위해 도입한 지리적표시제 1호 제품이다. 보성군이 재배 단계에서부터 엄격한 관리 감독을 통해 생산하고, 다시 찻잎 하나하나까지 세밀히 검사한 뒤에야 비로소 인증 홀로그램으로 봉인한 것이 지리적표시제 제품이다. 
 주인인 안명순 씨 내외는 모두 대학에서 정식 차(茶) 교육을 받은 전문가다. 물론 녹차와 함께 평생을 보낸 다도인이기도 하다. 청우는 각종 녹차 만들기 대회에서 대통령상 수상 등 다수의 수상 경력이 말해주듯 자타가 공인하는 실력을 갖추고 있다. 이는 곧 청우가 생산하는 녹차 제품의 품질을 의미한다. 녹차는 찻잎 채취 시기에 따라 우전-세작-중작-대작순으로 나뉘는데 시간이 지남에 따라 잎이 자라는 식물 고유의 특성을 감안하면 채취 시기가 늦을수록 품질이 떨어지는 것은 어쩔 수 없다. 때문에 청우는 중작 이후로는 수확을 하지 않는다고 하니 품질을 지키기 위해 들이는 정성이 지극함을 엿볼 수 있는 대목이다. 잎녹차류가 판매 제품의 주종을 이루지만 그 외에도 화장품류, 다기류, 과자류 등 다양한 상품을 만날 수 있다.<br>",10,010-3647-4663,보성 청우다원,청우다원 (청우녹차),59448
888,서울특별시 중구 남대문시장4길 29,(남창동),1,A04,A0401,A04010600,1013394,38,20100503140112,http://tong.visitkorea.or.kr/cms/resource/53/1015053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1015053_image3_1.jpg,,126.9773491223,37.5588356763,6.0,20181123153205,"청자수입상가에서는 국내에서는 쉽게 볼 수 없는 국외의 주방용품들과 생활잡화, 의류잡화들을 판매하는 매장들로 구성 되어있다. 지하에서는 여성고객들을 타겟으로, 주방용품들과 여성의류, 엑세서리 등을 만날수 있고, 1층에서는 아동복과 속옷 생활잡화들을 쇼핑할 수 있다. 쇼핑후 2층과 3층에 마련된 휴게실과 커피숖등에서 쇼핑의 피로를 풀 수도 있고, 도심속에서 여유를 즐겨 볼수도 있다.<br>",24,,청자수입상가,청자 수입상가,04529
889,충청북도 청주시 상당구 상당로59번길 59,(서문동),33,A04,A0401,A04010600,1967801,38,20141125143809,http://tong.visitkorea.or.kr/cms/resource/65/1967765_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1967765_image2_1.jpg,,127.48728445200001,36.6335044623,6.0,20180302170615,"성안길 상점가- 지금은 성곽이 있던 자리가 도로가 되어 남아 있지만 약 100여 년 전까지만 하여도 청주시내 한가운데에는 ""청주읍성"" 이 자리 잡고 있었으며 읍성의 남문과 북문을 연결하는 큰 길이 있었는데 그 길이 지금의 성안길이 되었다. 청주의 도심 한가운데 자리잡은 성안길은 전국에서 번화하기로 손꼽히는 곳의 하나다. 항상 사람들로 북적이는 모습은 서울의 명동에 뒤지지 않을 정도이며 브랜드를 가진 유명업체들이 입점을 선호하는 곳이기도 하며 특히 성안길은 차없는 거리로 지정하여 오전에만 점포에 물건을 실어 나르는 차량이 통행할 수 있고 오후에는 차량은 일절 통행하지 못하고 보행자만 다닐 수 있는 도로이며 전국에서 손꼽힐 정도로 일찍이 차 없는 거리를 만들었다. 성안길에는 성안길과 연결된 로데오거리와 용두사지 
철당간 광장이 있으며 인근에 백화점과 대형 쇼핑센터는 물론 영화관이 3개소나 있고 인근에는 중앙공원, 상당공원이 있어 항상 젊은이들로 북적여 젊음의 거리, 패션의 거리, 문화의 거리로 손꼽히고 있다.<br>",10,043-223-5200,성안길상점가상인회,청주 성안길,28529
890,충청북도 청주시 상당구 청남로2197번길 46,(석교동),33,A04,A0401,A04010200,132548,38,20031120000000,http://tong.visitkorea.or.kr/cms/resource/63/1835563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1835563_image3_1.jpg,,127.4882734097,36.627796801799995,6.0,20180308151457,"청주의 대표적인 재래시장으로 시골에서 직접 생산한 농산물과 각종 공산품을 구입 할 수
 있으며, 새벽시장(일명 도깨비시장)도 서고 있으며, 농민이 직접 생산한 농산물이 거래되고 있다.
 조선시대 무심천제방 변 청주 장으로 시작하여 1973년 부터 육거리시장으로 불리우며 1,600여개의 점포에 면적 3만평 규모로 종사자가 4,000여명 정도 이다. 5일장(2, 7일)이 서고 있으며, 최근에는 아케이트 설치공사 및 주차장 설치로, 전국 재래시장 중 우수사례로 꼽혀 타지역 상인들의 모범이 되고 있다.<br>",10,043-223-6696,청주 육거리종합시장,청주 육거리종합시장,28534
891,충청북도 청주시 흥덕구 대농로 47-1,(복대동),33,A04,A0401,A04010600,2372445,38,20160311160411,http://tong.visitkorea.or.kr/cms/resource/39/2372439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2372439_image2_1.jpg,"<a title=""새창 : 지웰시티몰2 홈페이지로 이동"" href=""http://mall.gwellcity.com"" target=""_blank"">http://mall.gwellcity.com</a>",127.4278450691,36.6433189371,6.0,20181114102643,"지웰시티몰 II 는 엔터테인먼트/쇼핑/외식 등 생활의 모든 것을 향유할 수 있고, 현대백화점 충청점, 지웰시티몰 I 과 하나로 연결되어 고객에게 끊이지 않는 즐거움을 원스톱으로 선사하는 21세기형 몰링천국을 구현한다.",10,043-238-4020,청주 지웰시티몰 II,청주 지웰시티몰 II,28425
892,충청북도 괴산군 청천면 청천3길 9-3,,33,A04,A0401,A04010100,1031690,38,20100526113152,,,,127.7373390995,36.659347677,6.0,20190318173149,"오래된 역사와 전통을 자랑하는 시장으로 이곳에서 판매되는 모든 상품은 지역의 특산품인 올갱이를 비롯 대학찰옥수수, 민물매운탕, 자연산 버섯을 요리하는 식당을 비롯하여 업소마다 특화 상품을 선정하여 최고의 품질로 소비자에게 공급하는 우수한 재래시장이다.<br>",1,043-834-6636,청천시장 상인회,"청천푸른내시장 / 괴산전통시장 (1일, 6일)",28063
893,경기도 가평군 청평면 시장중앙로 19,,31,A04,A0401,A04010100,132357,38,20020418000000,http://tong.visitkorea.or.kr/cms/resource/30/1787130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1787130_image3_1.jpg,,127.41590412549999,37.7347454074,6.0,20181017100457,"매월 2일, 7일에 열린다. 서울 근교에 위치해 있어서 서울 장꾼들이 자주 왕래한다. 주요 
거래품목은 각종 곡식류와 채소, 잡화, 의류 등이다. 청평5일장은 1923년에 형성되어 지역 유통의 중심 역할을 했으나, 대형마트나 할인매장이 
들어서면서 어려움을 겪어왔다. 그러나 최근에 리모델링하고 음수대나 주차장 등의 고객 편의시설을 갖췄다.<br>",1,031-580-2631,청평 5일장 상인회,"청평 5일장 (2, 7일)",12453
894,서울특별시 종로구 자하문로 280,청하빌딩 (부암동),1,A04,A0401,A04010600,2498434,38,20170629175934,http://tong.visitkorea.or.kr/cms/resource/13/2579813_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2579813_image3_1.jpg,"<a href=""http://www.chkoreags.co.kr"" target=""_blank"" title=""새창 : 청하고려인삼 홈페이지로 이동"">http://www.chkoreags.co.kr</a>",126.9616383147,37.5986724306,6.0,20190318113311,"
서울 종로구에 위치한 청하고려인삼 주식회사는 고려인삼 전문 기업이다. 한국을 방문하는 외국인을 대상으로 고려인삼에 대한 역사와 문화를 전하며 고려인삼의 효능을 세계적으로 알리는 데 앞장서고 있다. 종로 본사는 2005년 설립 이래 지속적인 투자를 통해 질적 성장에 주력하고 있다. 2014년부터 2년여간 본사 사옥 개선공사를 통해 고려인삼 전시장과 판매장의 편의시설을 확충했다. 지상 1층부터 4층 규모의 본사 건물 안에는 고려인삼박물관과 인삼매장 23개, 국내 잡화상품 매장 2개, 택스 리펀드, 은행, 카페, 수유실 및 편의시설 등을 갖췄다.<br />
외국인 관광객이 주를 이루는 상황에 맞춰 각 나라 언어에 능통한 직원들이 상주한다. 사전 예약 시 필요한 언어를 예약하면 외국어 담당 직원이 박물관을 안내하며, 상품 상담 및 판매를 돕는다. 보다 높은 고객 만족을 위한 철저한 사후 관리 시스템을 운영한다. 
<br>",23,02-395-1688,청하고려인삼,청하고려인삼 [한국관광 품질인증/Korea Quality],03017
