,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode,homepage
1278,경기도 화성시 배양동,(배양동),31,A03,A0302,A03022700,1835565,28,20130807181244,,,127.00019530600001,37.2251053471,6.0,20180330111225,"배양교부터는 화성시에 접어든다. 황구지천변의 들판을 지나 꼬불꼬불한 길을 따라가다보면 어느새 용주사에 도착할 수 있다. 용주사는 정조가 아버지인 사도세자의 능을 조성하면서 함께 세운 절로, 조지훈의 시 ‘승무’의 무대가 되기도 했다. 절 그 자체도 아름답지만 템플스테이 등의 프로그램도 마련되어 있어 색다른 체험을 하면서 하루쯤 묵어갈 수도 있다. 멀리 남쪽으로 보이는 독산성을 바라보면서 길을 재촉하면 어느새 세마대에 도착할 수 있다. 코스 자체는 짧은편이지만 용주사에서 버스를 타고 갈 수 있는 융건릉도 무척이나 훌륭한 도보길이므로 잠시 짬을 내어 꼭 한번 가보길 권한다.<br>",31,070-8269-6937,사단법인 아름다운도보여행,[경기옛길 삼남길 제6길] 화성효행길 (배양교 ~ 세마교),18339.0,"<a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1279,경기도 화성시 안녕동,(안녕동),31,A03,A0302,A03022700,1835620,28,20130808101342,,,127.0251659449,37.2006641764,6.0,20180330110736,"세마교를 지나 독산성 등산로를 이용해 독산성에 오를 수 있다. 임진왜란 당시 독산성에 주둔했던 권율 장군이 말에 쌀을 부어서 성 안에 물이 많은 것처럼 위장하여 왜군을 물리쳤다는 이야기가 남아있을 정도로 독산성은 경기 남부의 중요한 군사요새였다. 그뿐 아니라 독산성 성곽길을 걸으면 주변 경관을 한 눈에 감상할 수 있어 눈도 매우 즐겁다. 백제고찰 보적사와 삼림욕장을 지나서 고즈넉한 산길을 계속 걷다보면 세교지구의 아파트들과 잠시 조우하게 된다.
<br>",31,070-8269-6937,사단법인 아름다운도보여행,[경기옛길 삼남길 제7길] 독산성길(세마교 ~ 오산고인돌공원),18327.0,"<a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1280,경기도 오산시 금암동,(금암동),31,A03,A0302,A03022700,1835774,28,20130808135211,,,127.0483534931,37.173337195500004,6.0,20180621140340,"세교지구의 아파트 곁을 잠시 걷다보면 다시 포장도로를 벗어날 수 있다. 오산 도심 한가운데 이런 길이 숨어있나 싶을 정도로 조용한 산길을 따라 걷다보면 약수터를 지나 궐리사에 도착할 수 있다. 궐리사는 공자를 모신 사당으로 우리나라에서는 유일한 관립 사당이다. 궐리사에서 잠시 도심지를 지나가면 오산천길로 합류할 수 있다. 오산시민들의 산책로로도 애용되는 오산천길을 걷다보면 어느새 평택으로 가는 길목에 자리한 맑음터공원에 닿을 수 있다.
<br>",22,070-8269-6937,사단법인 아름다운도보여행,[경기옛길 삼남길 제8길] 오나리길(오산고인돌공원 ~ 맑음터공원),18109.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1281,경기도 오산시 누읍동,(누읍동),31,A03,A0302,A03022700,1835715,28,20130808111443,,,127.0630643008,37.136355623,6.0,20180621140409,맑음터공원에서 야막리 쪽으로 조금만 내려오면 평택시로 접어든다. 지금의 진위는 평택에 속한 지역이지만 본디는 평택 지역보다 더 번화한 곳으로 진위현 관아터(현 진위면사무소)와 진위향교를 통해 진위현의 옛 위세를 엿볼 수 있다. 진위천 남쪽으로 길을 재촉하다보면 ‘흰치고개’라고 불렸던 대백치와 소백치를 각각 넘을 수 있다. 대백치와 소백치 사이에 있었던 백현원에는 조선 초기의 명재상 맹사성의 공당문답 이야기가 얽힌 곳이기도 한다. 대백치를 지나 길을 재촉하다보면 내리지 근처에 자리한 원균장군 묘를 만날 수 있다.<br>,22,070-8269-6937,사단법인 아름다운도보여행,[경기옛길 삼남길 제9길] 진위고을길(맑음터공원 ~ 원균장군묘),18127.0,"<a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1282,경기도 성남시 수정구 옛골로,(상적동),31,A03,A0302,A03022700,2395747,28,20160803102513,http://tong.visitkorea.or.kr/cms/resource/81/2395681_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/2395681_image2_1.JPG,127.07056654780001,37.4283663863,6.0,20180621135849,"달래내고개길은 영남길 노선 중 서울에서 경기도로 넘어오는 첫 관문인 달래내고개를 넘어 판교를 지나는 길이다. 길의 시작부터 달래내고개의 전설과 함께 한양으로 정보를 전달하던 천림산 봉수지를 만날 수 있고, 청계산 숲길을 지나면 조선시대 교통의 요충지였던 판교의 유적지를 한자리에 모아놓은 판교박물관을 지나게 된다. 아기자기하고 예쁜 백현동의 주택지를 지나면 소각장을 전망대로 바꾼 판교크린타워를 볼 수 있고 이어지는 시원한 풍광이 일품인 탄천길을 따라가면 판교역에 도착하게 된다.<br>",12,031-231-8574,경기문화재단,[경기옛길 영남길 제1길] 달래내고개길,13451.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1283,경기도 안성시 일죽면 산전길,(일죽면),31,A03,A0302,A03022700,2395756,28,20160803110742,http://tong.visitkorea.or.kr/cms/resource/17/2395717_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/17/2395717_image2_1.JPG,127.5023487669,37.0669576483,6.0,20180621135947,이천옛길은 총 10개의 코스로 구성된 영남길의 마지막 구간으로 아름다운 우리네 농촌의 들길을 즐길 수 있는 길이다. 안성의 금산리를 출발하여 이천의 산양리로 들어서면 영남길에 얽힌 재미있는 설화를 만나볼 수 있다. 산양리를 지나 석산리의 부래미마을은 이천의 정보화마을로 조성된 후 성공적으로 안착하여 지금은 다양한 농촌체험 프로그램을 즐길 수 있는 마을이다. 부래미마을을 지나면 충북으로 이어지는 길의 종점에서 외세의 침입에 용감히 싸웠던 어재연 장군 생가가 있다.<br>,16,031-231-8574,경기문화재단,[경기옛길 영남길 제10길] 이천옛길,17533.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1284,경기도 성남시 분당구 판교역로,(백현동),31,A03,A0302,A03022700,2395748,28,20160803103019,http://tong.visitkorea.or.kr/cms/resource/90/2395690_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/90/2395690_image2_1.JPG,127.1107305454,37.393612804499995,6.0,20180621135906,영남길 2구간 낙생역길은 풍수지리가 좋아 영락장생지지라고 불렀다는 것에서 명칭이 유래된 조선시대 역원 낙생역이 있던 길이다. 신분당선 판교역에서 출발하여 대한민국 1기 신도시인 분당의 심장 분당구청을 지나면 넓고 쾌적한 중앙공원을 만나게 된다. 중앙공원에 잘 보존된 한산 이씨의 고가(古家)를 지나면 도심속의 녹지를 따라 지역민에게 사랑받는 산책로인 불곡산 숲길로 진입한다. 녹음이 우거진 불곡산을 따라가다 보면 성남을 지나 용인에 이르게 된다.<br>,12,031-231-8574,경기문화재단,[경기옛길 영남길 제2길] 낙생역길,13529.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1285,경기도 성남시 분당구 미금로22번길,(구미동),31,A03,A0302,A03022700,2395749,28,20160803103805,http://tong.visitkorea.or.kr/cms/resource/87/2395687_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2395687_image2_1.JPG,127.118253661,37.3377110852,6.0,20180621135931,구성현은 삼국시대에 용인이 고구려에 편입되면서 옛 용인의 중심지가 되었던 지역이다. 현재는 기흥구에 편입되어 행정동으로 변화하였지만 영남길을 걷다보면 아직도 옛 용인의 중심이었던 흔적을 곳곳에서 찾아볼 수 있다. 탄천을 거쳐 구성역을 지나면 잘 보존된 마북동 석불입상과 을사늑약 체결을 반대하며 자결한 민영환의 묘소를 지난다. 조금 더 옛 용인의 중심으로 들어가면 용인향교와 옛 구성의 영화를 보여주는 구성동 주민센터가 보인다. 여기서 고즈넉한 법화산의 숲길을 지나면 용인의 새로운 신도시로 각광받는 동백지구의 호수공원으로 도착할 수 있다.<br>,12,031-231-8574,경기문화재단,[경기옛길 영남길 제3길] 구성현길,13626.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1286,경기도 용인시 기흥구 동백중앙로 239,(중동),31,A03,A0302,A03022700,2395750,28,20160803104345,http://tong.visitkorea.or.kr/cms/resource/04/2395704_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2395704_image2_1.JPG,127.1499747715,37.2749550335,6.0,20180621135341,"석성산(石城山)은 동백지구를 감싸고 있는 주산(主山)이자 용인문화복지행정타운까지 이어지는 용인의 진산(鎭山)이다. 특히 조선시대에는 부산 동래에서 시발된 내지봉수가 석성산을 거쳐 가기도 했으며 신라시대 축조된 것으로 추정되는 석성산성(보개산성, 할미산성)이 있는 곳이다. 석성산은 넓어진 용인시 행정구역의 중심지역에 위치하여 오늘날 용인 동서화합의 상징이 되고 있다.<br>",23,031-231-8574,경기문화재단,[경기옛길 영남길 제4길] 석성산길,17006.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1287,경기도 용인시 처인구 중부대로,(삼가동),31,A03,A0302,A03022700,2395751,28,20160803104940,http://tong.visitkorea.or.kr/cms/resource/11/2395711_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/2395711_image2_1.JPG,127.1774732269,37.2412455395,6.0,20180621135637,용인시청에서 김량장동(수여면)을 관통하여 양지면에 이르는 수여선옛길은 1930년 개통된 수여선이 1972년 폐선될 때까지 지나던 길이다. 현재도 수여선길은 일반 도로로 사용되고 있으며 영남대로의 원형 노선과 가장 근접하여 조성된 길이다. 용인행정타운에서 금학천변을 따라 수여선옛길을 걷다보면 가장 오래된 5일장 중 하나인 용인장(용인중앙시장)을 지나게된다. 장터를 지나면 고즈넉한 산길이 멋진 봉두산 숲길을 지난다. 봉두산을 지나면 용인 남부의 중심이었던 양지면 남곡리에 도착한다.<br>,23,031-231-8574,경기문화재단,[경기옛길 영남길 제5길] 수여선옛길,17019.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1288,경기도 용인시 처인구 양지면 남곡로 92,(양지면),31,A03,A0302,A03022700,2395752,28,20160803105512,http://tong.visitkorea.or.kr/cms/resource/08/2395708_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/08/2395708_image2_1.JPG,127.2785755863,37.2268462473,6.0,20180621135829,"영남길 6구간 은이성지, 마애불길은 양지면 남곡리에서 시작되어 좌우에 갈미봉과 형제봉을 끼고 칠봉산을 거쳐 문수산 능선을 타고 원삼면 독성리까지 이어진다. 이 구간에는 김대건 신부 은이성지와 문수산 마애불(문수보살, 보현보살)이 위치하고 있어 종교적으로 중요한 의미가 있는 곳이다. 문수산을 지나면 만날 수 있는 법륜사, 용인농촌테마파크, 내동연꽃길, 사암리 선돌, 무궁화위성 안테나도 이 구간에서 놓칠 수 없는 포인트이다.<br>",23,031-231-8574,경기문화재단,"[경기옛길 영남길 제6길] 은이성지, 마애불길",17161.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1289,경기도 용인시 처인구 원삼면 이원로1116번길,(원삼면),31,A03,A0302,A03022700,2395753,28,20160803105756,http://tong.visitkorea.or.kr/cms/resource/95/2395695_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/95/2395695_image2_1.JPG,127.3102746967,37.1566049377,6.0,20180621135811,"영남길 7구간 구봉산길은 원삼면 독성리에서 백암면 석천리 황새울길로 이어지는 구봉산과 정배산, 조비산을 관통하는 길이다. 용인 동부지역 주민들의 정신적 중심산이 구봉산이고 정배산과 조비산은 구봉산의 지산(支山)이라고 할 수 있다. 정배산에서 조망할 수 있는 드라마 촬영 세트장인 드라미아 또한 좋은 볼거리이다. 구봉산과 정배산을 지나 만나는 조비산은 수려한 경관과 멋진 암벽이 있어 암벽등반을 즐기는 사람들의 메카로 자리잡고 있다.<br>",23,031-231-8574,경기문화재단,[경기옛길 영남길 제7길] 구봉산길,17168.0,"<a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1290,경기도 용인시 처인구 백암면 삼백로,(백암면),31,A03,A0302,A03022700,2395754,28,20160803110013,http://tong.visitkorea.or.kr/cms/resource/00/2395700_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/00/2395700_image2_1.JPG,127.3767033163,37.1107780953,6.0,20180621135749,"용인의 석천리에서 출발하여 아기자기한 마을길을 지나면 봉황이 비상하는 형세의 아름다운 비봉산 숲길로 진입한다. 비봉산 정상에서 과거 궁예의 배후지였던 죽산의 멋진 풍광을 지나면 죽주산성을 마주하게 된다. 죽주산성은 신라 때 내성을 쌓고, 고려 때 외성을 쌓았다고 하는데 세겹의 석성이 지금도 남아있고 보전 상태가 매우 좋다. 죽주산성을 내려오면 매산리로 접어드는데 매산리는 과거 죽산 지역으로 다양한 고려문화재 자원이 남아있어 고려문화의 향기를 진하게 느껴 볼 수 있다.<br>",23,031-231-8574,경기문화재단,[경기옛길 영남길 제8길] 죽주산성길,17182.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1291,경기도 안성시 죽산면 죽산초교길,(죽산면),31,A03,A0302,A03022700,2395755,28,20160803110533,http://tong.visitkorea.or.kr/cms/resource/21/2395721_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/2395721_image2_1.JPG,127.4224445375,37.0785770831,6.0,20180621135730,"영남길 9구간인 죽산성지순례길은 천주교 탄압이 극심했던 시기 수많은 천주교인들이 형장의 이슬로 사라진 가슴 아픈 역사를 지닌 길이다. 죽산면소재지를 출발하여 죽산성지에 이르면 넓고 아름답지만 슬픈 순교성지를 통과하게 된다. 죽산성지를 지나면 일죽면의 넓은 들을 지나게 되는데 멀리 보이는 성당 건축물과 함께 이국적인 풍광을 감상할 수 있다. 장암리, 화봉리, 금산리까지 이어지는 들길은 영남대로 주변에 있던 여러 재미있는 전설과 민담을 간직한 곳이다.<br>",16,031-231-8574,경기문화재단,[경기옛길 영남길 제9길] 죽산성지순례길,17519.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1292,경기도 고양시 덕양구 삼송로,(삼송동),31,A03,A0302,A03022700,2395453,28,20160728101158,http://tong.visitkorea.or.kr/cms/resource/60/2395460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2395460_image2_1.jpg,126.8966760073,37.6539870537,6.0,20180621134949,"벽제관길은 서울에서 의주와 대륙을 향하는 첫 길이다. 사람들은 이 길에서 멀리 중국으로 떠나는 사신 일행을 배웅했고, 중국에서 온 사신들 역시 이곳에서 영접을 받았다. 벽제관길의 중심인 벽제관은 중국에서 온 사신들이 도성으로 들어오기 전에 하룻밤 쉬어 가던 길이었다. 한편 삼송역에서 멀지 않은 숲길에서는 백두산 정계비를 세워 조선의 국경 문제를 매듭지은 주인공 역관 김지남의 묘를 만날 수 있으며, 공릉천 부근에서는 고양군민들이 힘을 모아 공릉천에 다리를 세워 의주대로를 탄탄대로로 만든 사람들의 기록이 담긴 덕명교비를 볼 수 있다.<br>",2,031-231-8574,경기문화재단,[경기옛길 의주길 제1길] 벽제관길,10556.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1293,경기도 고양시 덕양구 벽제관로,(고양동),31,A03,A0302,A03022700,2395454,28,20160728101158,http://tong.visitkorea.or.kr/cms/resource/81/720481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/720481_image3_1.jpg,126.90091862979999,37.7045451334,6.0,20180621135122,"고양관청길은 고양의 옛 관아자리인 고읍마을과, 고양과 파주를 잇는 관청고개(관청령)를 지나는 길이다. 이 지역의 사람들은 파주 땅으로 넘어가기 위해 혜음령을 지나는 의주대로 외에 이 길 역시 자주 이용했다. 이 외에도 벽제관지 근처에서는 고양 지역 유교 문화의 중심인 고양향교와 중남미의 이색적인 문화를 맛볼 수 있는 중남미문화원을 통해 색다른 체험을 할 수 있다.<br>",2,031-231-8574,경기문화재단,[경기옛길 의주길 제2길] 고양관청길,10274.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1294,경기도 파주시 광탄면 호주골길,(광탄면),31,A03,A0302,A03022700,2395455,28,20160728101158,http://tong.visitkorea.or.kr/cms/resource/59/2395459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2395459_image2_1.jpg,126.8755643776,37.740201637199995,6.0,20180621135014,"쌍미륵길은 조선시대 의주대로의 78번 도로를 곁에 두고 걷는 길로, 파주의 작은 마을을 지나는 길이다. 쌍미륵길에서 만날 수 있는 용미리마애이불입상은 '쌍미륵'으로 불리는 불상으로 17.4m에 이르는 거대한 석상이다. 예로부터 이 지역을 지나는 길손들은 쌍미륵을 이정표 삼아 길을 잡았다. 오늘날의 길손들 역시 멀리 쌍미륵을 바라보며 길을 걸을 수 있다. 용암사를 지나 계속 걷다보면 고려시대의 명장 윤관장군의 묘를 만나볼 수 있다.<br>",27,031-231-8574,경기문화재단,[경기옛길 의주길 제3길] 쌍미륵길,10955.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1295,경기도 파주시 광탄면 외화산길,(광탄면),31,A03,A0302,A03022700,2395456,28,20160728101158,http://tong.visitkorea.or.kr/cms/resource/69/2395469_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2395469_image2_1.JPG,126.8402993145,37.7972082503,6.0,20180621135140,"파주고을길은 옛 파주목의 중심이었던 파주읍을 지나는 숲길, 농로길이다. 옛 의주대로는 지금의 78번 도로를 따라 줄곧 이어지지만 아쉽게도 도보여행에는 적합하지 않기 때문에, 의주길은 지금처럼 숲길을 따라 조성되었다. 파주고을길에서는 파주목 관아터를 지나며, 파주향교를 만날 수 있어서 옛날 이 지역이 누렸던 영화를 짐작케 한다.<br>",27,031-231-8574,경기문화재단,[경기옛길 의주길 제4길] 파주고을길,10948.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1296,경기도 파주시 문산읍 독서울5길,(문산읍),31,A03,A0302,A03022700,2395457,28,20160728101158,http://tong.visitkorea.or.kr/cms/resource/73/2395473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2395473_image2_1.jpg,126.80640044190001,37.8665523316,6.0,20180621135037,화석정은 조선의 대학자였던 율곡 이이가 유년시절과 여생을 보냈던 곳으로 그와 얽힌 여러가지 이야기가 전해 내려온다. 화석정 근처에 있는 임진나루는 임진강 이편과 저편의 옛 의주대로를 잇는 길목이었다. 하지만 지금은 철조망으로 가로막혀 임진강 이북으로는 길을 이을 수 없게 되었다. 그래서 의주길은 분단의 상징이 된 임진각으로 방향을 틀어 길을 조성하였다.<br>,27,031-231-8574,경기문화재단,[경기옛길 의주길 제5길] 임진나루길,10811.0,"경기옛길 <a href=""http://ggoldroad.ggcf.or.kr/"" target=""_blank"" title=""새창 : 경기옛길 홈페이지로 이동"">http://ggoldroad.ggcf.or.kr/</a>"
1297,전라북도 고창군 고창읍 고인돌공원길,(고창읍),37,A03,A0302,A03022700,1030581,28,20100525140011,http://tong.visitkorea.or.kr/cms/resource/00/890400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/890400_image3_1.jpg,126.6525126256,35.4416870381,6.0,20180628152144,"전북 고창 고인돌 질마재 따라 100리길
<br />1,680개. 고창에 잠들어 있는 고인돌이다. 이곳에서는 500년, 1,000년의 역사는 자랑할 것이 못 된다. 무려 3,000년. 의자만한 것부터 작은 집만 한 것까지, 고인돌들은 말없이 흘러간 시간을 내보인다. 길가의 바위도 함부로 볼 수 없는 곳. 이곳의 바람은 미당을 키우고 소금을 익히며 사람들의 발길을 고창 깊은 곳으로 안내한다. 고창 고인돌 질마재길은 우리나라, 아니 전세계에서 가장 고인돌이 빽빽하게 자리한 고창에서 100리 조금 넘는 길을 따라 걸을 수 있는 문화생태탐방로이다. 

<br /><br />

산등성이 고요하게 잠들어 있는 선사의 시간들
<br />고창하면 고인돌, 고인돌하면 고창. 그래서 시작은 고인돌박물관이다. 고인돌에 대해 부족하다 싶으면 이곳에서 기초 지식을 탄탄하게 쌓고 가야 가는 길이 즐겁다. 길가에서 문득문득 마주치는 고인돌과 아는 체를 하기 위한 준비단계. 됐다 싶으면 사람 보는 게 고인돌 보기 보다 힘들다는 고인돌유적지로 출발한다. 박물관에서 유적지가 훤히 보이지만 느긋하게 한가로운 풍경을 감상하다 보면 10분이 조금 넘는다. 

<br /><br />한국판 왕들의 계곡은 산등성이부터 시작이다. 언덕에 발을 들이자 듬성듬성 놓인 고인돌들이 하나 둘 모습을 드러낸다. 처음 고인돌을 마주치면 바짝 놀라지만, 차차 엄청난 수의 고인돌이 나타나기 시작하면 곧 시들해지는 것도 사실이다. 하나하나 둘러보다간 이곳에서 지는 해를 맞이할 터, 산책하는 기분으로 언덕을 오른다. 탐방로를 따라 언덕을 돌고 돌며 풀숲에 앉은 고인돌을 본다. 3km 남짓되는 고인돌 탐방로 위로는 선들선들 바람이 분다. 이곳에서 원평마을로 난 길과 매산재를 지나는 길을 놓고 고민을 한다. 동양최대고인돌을 보려면 조금 더 걷더라도 매산재 길을 선택한다. 이길에는 동양최대고인돌 뿐만 아니라 생태연못과 생태습지가 있어, 도보여행의 즐거움을 더한다. <br />

<br />오베이골 생태연못에는 어리연꽃, 수련, 노랑 꽃창포 등 갖가지 식물들이 자란다. 쑥부쟁이와 억새밭 자생지이기도 한 습지식물의 보고, 오베이골 습지도 마찬가지이다. 지나가는 길로 물잔디, 네가리, 검정말, 왕버들나무 등 습지식물들이 반긴다. 습지식물의 생소한 모습이 신기하다. 식물들 보는 재미에 푹 빠져 어느새 운곡저수지가 나타난 것도 모른다. 저수지가 보이는 길은 호젓하다. 늘 바람이 먼저 지나가는 길이다. 저수지 위로 안개가 맺히는 날엔 구름 속으로 들어가는 듯 몽환적이다 텃새 날아가는 소리와 야생동물 발자국 소리만이 맴돈다.

<br /><br />길가로 동양최대 고인돌이 불쑥 나타난다. 고개를 뒤로 젖히고 올려다보아도 그 끝이 보이지 않는다. 주변의 풀이 우거졌어도 그 거대한 시간의 흔적은 흔들림이 없다. 거뭇거뭇한 표면은 비와 바람에 아랑곳하지 않고 3,000년을 이어져 단단한 갑옷 마냥 반질하다. 운곡저수지는 여행자 옆을 마냥 따라온다. 용계리 청자도요지가 슬쩍 길옆으로 나란히 선다. 이곳은 고려 초기 청자를 빚어내던 곳. 고운 흙이 있고 바다가 지척이라 청자를 만들어 개성이나 중국으로 보내기에 좋은 위치이다. 지나치며 바라본 터만 봐도 얼마나 많은 도공이 청자를 만들고 부스며 시간을 보냈는지 짐작이 된다. 

용계리 청자도요지를 지나 남으로 돌아선다. 운곡저수지를 둘러가는 길이라 물은 계속 여행자를 비춘다. 물그림자와 앞서거니 뒤서거니 하며 원평마을 입구에 도착한다. 고인돌유적지에서 바로 왔으면 한참 전에 지나갔을 곳이지만, 대신 쌓인 시간만큼 묵직한 고인돌과 저수지를 끼고 흐르는 아름다운 풍광을 보았다.

<br>",1,063-560-2454~8,문화관광안내,[고창 고인돌 질마재길 1코스] 고인돌길,56443.0,"고창문화관광 질마재길 <a title=""새창 : 고창문화관광 질마재길 페이지로 이동"" href=""http://www.gochang.go.kr/culture/board/view.gochang?boardId=BBS_0000221&amp;menuCd=DOM_000000604005000000&amp;startPage=1&amp;dataSid=99993&amp;&amp;cpath=%2Fculture"" target=""_blank"">http://www.gochang.go.kr/culture</a><br>
고창 문화관광 <a href=""http://www.gochang.go.kr/culture
"" target=""_blank"" title=""새창 : 고창 문화관광 홈페이지로 이동"">http://www.gochang.go.kr/culture
</a>"
