,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
3664,서울특별시 중구 명동8나길 19,(충무로1가),1,A05,A0502,A05020100,835668,39,20091027172147,http://tong.visitkorea.or.kr/cms/resource/62/1814462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1814462_image3_1.jpg,126.9838484651,37.5611049737,6.0,20181127151827,19032,24,02-776-3525,전주중앙회관(명동본점),04536
3665,전라북도 진안군 진안읍 마이산로 250,,37,A05,A0502,A05020100,1610401,39,20120423133136,,,127.4141699434,35.7664132640,6.0,20190221105101,14652,14,063-433-4800,전주회관,55438
3666,서울특별시 중구 세종대로14길 32-1,,1,A05,A0502,A05020100,820648,39,20091015091851,http://tong.visitkorea.or.kr/cms/resource/26/1996726_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1996726_image2_1.jpg,126.9784933538,37.5626630295,6.0,20190812111449,17530,24,02-778-6689,전주회관,04526
3667,전라남도 여수시 만성리길 25,,38,A05,A0502,A05020100,1370500,39,20110824110414,,,127.7445109416,34.7767334429,6.0,20190305134807,25973,13,061-651-9678,전주횟집,59622
3668,경기도 평택시 현덕면 평택호길 73,,31,A05,A0502,A05020100,1966847,39,20141120155047,http://tong.visitkorea.or.kr/cms/resource/20/1943020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1943020_image3_1.jpg,126.9142726992,36.9170921959,6.0,20190211091048,2928,28,031-682-9443,전주횟집,17972
3669,서울특별시 종로구 인사동10길 11-4,(관훈동),1,A05,A0502,A05020900,1945693,39,20140902133102,http://tong.visitkorea.or.kr/cms/resource/81/1945681_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/1945681_image2_1.JPG,126.9857145803,37.5745839959,6.0,20181214170552,2328,23,02-730-6305,전통다원,03146
3670,경상북도 경주시 숲머리길 111,,35,A05,A0502,A05020100,135914,39,20070809000000,http://tong.visitkorea.or.kr/cms/resource/34/1896334_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1896334_image3_1.jpg,129.2484838975,35.8408882482,6.0,20190108161209,22010,2,054-743-0111,전통맷돌순두부,38175
3671,경상북도 영주시 원당로163번길 24,,35,A05,A0502,A05020100,1763602,39,20121207141250,,,128.6289324421,36.8259117639,6.0,20190304131245,13579,14,054-633-9284,전통묵집식당,36081
3672,경상남도 통영시 미우지해안로 17,"(미수동,신우파라다이스아파트),105호",36,A05,A0502,A05020100,2574550,39,20181206135858,,,128.4035187737,34.8274365837,6.0,20190115101450,9,17,055-642-9889,전통밥상,53069
3673,인천광역시 부평구 주부토로100번길 17-1,,2,A05,A0502,A05020100,133300,39,20030409000000,http://tong.visitkorea.or.kr/cms/resource/46/1872846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1872846_image3_1.jpg,126.7265957491,37.5039348083,6.0,20191210175422,21529,6,032-527-3300,전통복회관,21356
3674,경기도 가평군 가평읍 북한강변로 1131,,31,A05,A0502,A05020100,1195574,39,20110207144647,,,127.5195480146,37.8110273322,6.0,20190211151245,15800,1,031-582-3629,전통손두부닭갈비,12422
3675,경상북도 경주시 보문로 549,,35,A05,A0502,A05020100,1986674,39,20150128160823,http://tong.visitkorea.or.kr/cms/resource/43/1986243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1986243_image2_1.jpg,129.2848030869,35.8356673025,6.0,20190816175710,4277,2,054-745-3010,전통손칼국수,38118
3676,전라남도 담양군 고서면 고읍현길 38-4,,38,A05,A0502,A05020100,134271,39,20040102000000,,,126.9867999839,35.2079830334,6.0,20190226090015,39484,7,"061-382-3111, 061-383-8996",전통식당,57378
3677,경상북도 상주시 영남제일로 1281,,35,A05,A0502,A05020400,1986948,39,20150129164131,http://tong.visitkorea.or.kr/cms/resource/48/1986248_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1986248_image2_1.jpg,128.1991713053,36.4180976040,6.0,20190819134951,4323,9,054-531-0188,전통옛날손짜장,37240
3678,강원도 철원군 갈말읍 문혜리 1105,,32,A05,A0502,A05020100,2424246,39,20160926145558,,,127.3187553500,38.1846356120,6.0,20160926145558,278,12,033-452-2902,전통참숯화로구이,
3679,대전광역시 동구 대전로825번길 13,(정동),3,A05,A0502,A05020100,2582074,39,20181224103041,,,127.4308533039,36.3325462623,6.0,20190118175642,13,2,042-257-5432,전통칼국수,34627
3680,경기도 파주시 탄현면 새오리로 78,,31,A05,A0502,A05020200,134363,39,20031230000000,http://tong.visitkorea.or.kr/cms/resource/63/1789663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1789663_image3_1.jpg,126.6855580976,37.7911589687,6.0,20191218154643,61977,27,031-945-0230,전통프로방스레스토랑,10858
3681,강원도 횡성군 횡성읍 앞들서2로 33,(횡성읍),32,A05,A0502,A05020100,2430245,39,20160930094935,,,127.9812711614,37.4881705853,6.0,20160930094935,507,18,033-344-1632,전흥진 횡성한우,25234
3682,경기도 이천시 경충대로 3047-3,,31,A05,A0502,A05020100,1916337,39,20140425133112,http://tong.visitkorea.or.kr/cms/resource/66/1916366_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1916366_image3_1.jpg,127.4076840660,37.2993540862,6.0,20190909153513,5111,26,031-638-0811,점봉산 산채마을,17308
3683,강원도 속초시 이목로 132,,32,A05,A0502,A05020100,402689,39,20080119221002,http://tong.visitkorea.or.kr/cms/resource/80/400780_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/400780_image3_1.jpg,128.5499980750,38.1995044184,6.0,20190724153941,23864,5,033-636-5947,점봉산산채,24859
3684,전라남도 보성군 벌교읍 조정래길 55,,38,A05,A0502,A05020100,1377542,39,20110902175815,,,127.3448441624,34.8480852255,6.0,20190130131355,81283,10,061-857-9919,정가네원조꼬막회관,59423
3685,충청남도 태안군 태안읍 수등길 6,,34,A05,A0502,A05020100,135411,39,20061115000000,http://tong.visitkorea.or.kr/cms/resource/46/1894146_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1894146_image3_1.jpg,126.3211752352,36.7525592106,6.0,20191226164411,22203,14,041-675-8001,정가네해물손칼국수,32148
3686,강원도 춘천시 동면 지내양지길 41-9,,32,A05,A0502,A05020100,628347,39,20080925093224,http://tong.visitkorea.or.kr/cms/resource/87/587787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/587787_image3_1.jpg,127.7863871757,37.9194974494,6.0,20190603175134,13985,13,033-242-6363,정가붕어찜,24211
3687,서울특별시 용산구 후암로 4,,1,A05,A0502,A05020100,764064,39,20090709141313,,,126.9786937995,37.5462399412,6.0,20190426104953,19424,21,02-754-4389,정감어린,04336
3688,울산광역시 북구 화암7길 11,2층(산하동),7,A05,A0502,A05020100,2573040,39,20181204151650,,,129.4387398308,35.6335985409,,20190123103857,8,4,052-276-1047,정담복국,44264
3689,경상북도 영주시 풍기읍 동양대로 6-1,,35,A05,A0502,A05020900,2605368,39,20190605170004,,,128.5271735255,36.8714157425,6.0,20190605180315,0,14,054-636-0043,정도너츠,36037
3690,서울특별시 중구 정동길 5,,1,A05,A0502,A05020100,732321,39,20090508181014,http://tong.visitkorea.or.kr/cms/resource/34/1353634_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1353634_image3_1.jpg,126.9699051002,37.5678706036,6.0,20190516105755,16465,24,02-732-0114,정동국시,04518
3691,부산광역시 동래구 충렬대로237번길 31-3,,6,A05,A0502,A05020100,851104,39,20091030125016,http://tong.visitkorea.or.kr/cms/resource/49/1902249_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1902249_image3_1.jpg,129.0851937831,35.2030402602,6.0,20190320130908,23352,6,051-552-1211,정림한정식,47814
3692,울산광역시 남구 남산로26번길 5-1,(무거동),7,A05,A0502,A05020100,2573888,39,20181205133746,,,129.2736898696,35.5522212460,,20190123134218,7,2,052-224-0251,정문식곱창구이,44628
3693,경상북도 경산시 경안로50길 40-3,,35,A05,A0502,A05020100,1827104,39,20130711095052,http://tong.visitkorea.or.kr/cms/resource/30/1969930_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1969930_image3_1.jpg,128.7408843404,35.8293022782,6.0,20190215152527,3748,1,053-815-6054,정박사냉면삼계탕,38617
3694,전라북도 군산시 나운안1길 33,(나운동),37,A05,A0502,A05020400,2569045,39,20181122163245,,,126.7052279629,35.9633785692,,20190118152558,10,2,063-464-2500,정선,54140
3695,대전광역시 유성구 반석동로34번길 37,,3,A05,A0502,A05020100,2372230,39,20160310091931,http://tong.visitkorea.or.kr/cms/resource/31/2372231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2372231_image2_1.jpg,127.3141732712,36.3908375219,6.0,20190212145601,5178,4,042-822-3661,정선산들곤드레밥,34068
3696,강원도 정선군 정선읍 5일장길 31-9,,32,A05,A0502,A05020100,627999,39,20080924134240,http://tong.visitkorea.or.kr/cms/resource/68/591168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/591168_image3_1.jpg,128.6641461733,37.3808181237,6.0,20190607174913,21339,11,033-563-0563,정선황기막국수,26130
3697,경기도 수원시 영통구 영일로21번길 8-15,,31,A05,A0502,A05020400,2611111,39,20190715105833,http://tong.visitkorea.or.kr/cms/resource/12/2611112_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2611112_image2_1.jpg,127.0760238359,37.2503093385,6.0,20190715112840,0,13,031-204-9997,정성중화요리,16705
3698,경기도 수원시 영통구 매탄로100번길 17,,31,A05,A0502,A05020100,807248,39,20090922093857,http://tong.visitkorea.or.kr/cms/resource/20/1790020_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1790020_image3_1.jpg,127.0442181283,37.2595521445,6.0,20190212090827,16147,13,031-212-5989,정수원돼지갈비,16545
3699,전라북도 남원시 요천로 1415,,37,A05,A0502,A05020100,1604476,39,20120417100543,,,127.3772049800,35.4012928859,6.0,20190304171611,5914,4,063-626-2004,정식당,55769
3700,서울특별시 강남구 선릉로158길 11,,1,A05,A0502,A05020100,1290945,39,20110530134611,,,127.0413081240,37.5256601232,6.0,20191206111401,23955,1,02-517-4654,정식당,06014
3701,대전광역시 중구 중앙로130번길 37-12,(대흥동),3,A05,A0502,A05020100,2582084,39,20181224103645,,,127.4256761503,36.3266079601,6.0,20190118175718,16,5,042-257-5055,정식당,34915
3702,울산광역시 울주군 삼남면 서상평길 45-3,,7,A05,A0502,A05020100,2572018,39,20181130162753,,,129.1156589324,35.5627837635,,20190121174948,6,5,052-263-8667,정안정,44949
3703,경상남도 통영시 봉수로 50,,36,A05,A0502,A05020100,853459,39,20091103130842,http://tong.visitkorea.or.kr/cms/resource/00/1980500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1980500_image3_1.jpg,128.4156621756,34.8268646418,6.0,20190404172929,16872,17,055-646-0812,정원,53078
3704,울산광역시 울주군 두동면 두동로 1840,,7,A05,A0502,A05020100,135899,39,20070808000000,http://tong.visitkorea.or.kr/cms/resource/98/219898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/219898_image3_1.jpg,129.1996584474,35.7138461023,6.0,20190128100433,20561,5,052-262-7404,정원숯불구이,44914
3705,강원도 인제군 남면 삼팔선로 2115,,32,A05,A0502,A05020100,134189,39,20040223000000,http://tong.visitkorea.or.kr/cms/resource/43/1813943_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1813943_image3_1.jpg,128.0776481269,37.9675445681,6.0,20190314164710,15019,10,033-461-5080,정원식당,24648
3706,전라북도 정읍시 내장산로 925,,37,A05,A0502,A05020100,133222,39,20040202000000,http://tong.visitkorea.or.kr/cms/resource/03/1978203_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1978203_image3_1.jpg,126.9277090756,35.4941413072,6.0,20190118162502,17492,13,063-538-1232,정원한정식,56199
3707,강원도 양양군 강현면 낙산사로 32,,32,A05,A0502,A05020100,135855,39,20070716000000,http://tong.visitkorea.or.kr/cms/resource/46/589546_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/589546_image3_1.jpg,128.6300821665,38.1201790926,6.0,20190307095516,18008,7,033-672-8028,정인회식당,25009
3708,경기도 이천시 경충대로 3054,,31,A05,A0502,A05020100,134254,39,20031230000000,http://tong.visitkorea.or.kr/cms/resource/85/1885085_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1885085_image3_1.jpg,127.4084395239,37.3003567618,6.0,20190116161633,26148,26,031-631-1188,정일품,17308
3709,울산광역시 북구 동해안로 1707,(산하동),7,A05,A0502,A05020100,2573447,39,20181204175001,,,129.4410395644,35.6358955485,,20190123111249,8,4,052-298-0055,정자가마솥돼지국밥,44264
3710,광주광역시 남구 봉선로 105,,5,A05,A0502,A05020100,844212,39,20091028213609,http://tong.visitkorea.or.kr/cms/resource/08/1943708_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1943708_image3_1.jpg,126.9074535298,35.1248716308,6.0,20190405151027,21555,2,062-673-7003,정자골,61683
3711,전라북도 순창군 구림면 안심길 105,,37,A05,A0502,A05020100,135882,39,20070808000000,http://tong.visitkorea.or.kr/cms/resource/37/220037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/220037_image2_1.jpg,127.1253805342,35.4900951511,6.0,20190108162124,22857,7,063-653-1250,정자나무가든,56011
3712,대전광역시 서구 장안로 226,,3,A05,A0502,A05020100,608066,39,20080812114556,http://tong.visitkorea.or.kr/cms/resource/35/612235_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/612235_image3_1.jpg,127.3422749467,36.2357640881,6.0,20190617145323,26920,3,042-581-0987,정자나무가든,35426
3713,전라북도 고창군 상하면 구시포해변길 135,,37,A05,A0502,A05020100,133567,39,20031114000000,http://tong.visitkorea.or.kr/cms/resource/12/1978212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1978212_image3_1.jpg,126.4439643991,35.4460719350,6.0,20190116150622,15006,1,063-563-0713,정자나무횟집,56407
3714,울산광역시 남구 삼산로199번길 7,(달동),7,A05,A0502,A05020100,2572833,39,20181204110351,,,129.3284632548,35.5384877094,,20190122141627,19,2,052-256-3787,정지간한식뷔페,44703
3715,울산광역시 남구 왕생로62번길 11,(달동),7,A05,A0502,A05020100,2573919,39,20181205135641,,,129.3331072682,35.5394182478,,20190123141605,6,2,052-258-0220,정칼국수,44707
3716,경기도 시흥시 동서로857번길 6,,31,A05,A0502,A05020100,2636987,39,20191118152026,http://tong.visitkorea.or.kr/cms/resource/44/2637344_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2637344_image2_1.jpg,126.8408053923,37.3827370209,6.0,20191119104436,0,14,031-403-1765,정통밥집,14983
3717,전라남도 순천시 팔마1길 9-50,,38,A05,A0502,A05020300,1378487,39,20110905103309,,,127.5132494719,34.9322619946,6.0,20190104163810,16772,11,061-722-8003,정통일식 효,58001
3718,전라북도 익산시 동서로51길 45,,37,A05,A0502,A05020100,1594741,39,20120405131625,,,126.9785370928,35.9551619808,6.0,20191107173410,3647,9,063-836-0666,정통추어탕숙회,54641
3719,강원도 춘천시 남산면 서백길 140,,32,A05,A0502,A05020100,391752,39,20080110105804,http://tong.visitkorea.or.kr/cms/resource/62/391862_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/391862_image3_1.jpg,127.5547107341,37.8363611459,6.0,20190724172036,23495,13,033-263-2823,정호닭갈비,24464
3720,경기도 안양시 만안구 장내로150번길 8,,31,A05,A0502,A05020100,133406,39,20030822000000,http://tong.visitkorea.or.kr/cms/resource/82/1854382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1854382_image3_1.jpg,126.9242584837,37.3980006243,6.0,20191212100032,23653,17,031-449-9334,정호식당,13996
3721,충청남도 서산시 해미면 일락골길 367-19,,34,A05,A0502,A05020900,2605265,39,20190604161329,http://tong.visitkorea.or.kr/cms/resource/79/2520379_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2520379_image2_1.jpg,126.5761334763,36.7241779802,6.0,20190604164109,0,7,0504-0904-2004,제로플레이스,31961
3722,서울특별시 마포구 와우산로 24,,1,A05,A0502,A05020900,1941669,39,20140818163458,http://tong.visitkorea.or.kr/cms/resource/62/1941562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1941562_image3_1.jpg,126.9231099656,37.5466166798,6.0,20190902145116,7864,13,02-325-1969,제비다방,04075
3723,강원도 고성군 거진읍 거진항길 29,,32,A05,A0502,A05020100,625005,39,20080917155644,http://tong.visitkorea.or.kr/cms/resource/65/589165_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/589165_image3_1.jpg,128.4564321708,38.4471820546,6.0,20190125090553,19555,2,033-682-1970,제비호식당,24713
3724,충청남도 아산시 신창면 순천향로 11,,34,A05,A0502,A05020100,1926553,39,20140618105622,http://tong.visitkorea.or.kr/cms/resource/40/1925740_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/40/1925740_image2_1.JPG,126.9334193144,36.7740368006,6.0,20190903175622,3006,9,041-533-1085,제육전문,31537
3725,부산광역시 중구 자갈치해안로 65,,6,A05,A0502,A05020100,1963085,39,20141105132639,http://tong.visitkorea.or.kr/cms/resource/65/1960565_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1960565_image3_1.jpg,129.0322846146,35.0972094685,6.0,20190829171122,4287,15,051-245-8990,제일 산꼼장어,48984
3726,광주광역시 동구 구성로 174,,5,A05,A0502,A05020400,132880,39,20030908000000,http://tong.visitkorea.or.kr/cms/resource/61/1892661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1892661_image3_1.jpg,126.9125968520,35.1515409291,6.0,20190731110913,23537,3,062-223-6395,제일반점,61481
3727,경기도 평택시 지산2로 98,,31,A05,A0502,A05020100,1810841,39,20130510174315,http://tong.visitkorea.or.kr/cms/resource/21/1905021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1905021_image3_1.jpg,127.0607994021,37.0800926405,6.0,20190228160841,12645,28,031-611-2799,제일식당,17756
3728,경기도 용인시 처인구 백암면 백암로201번길 11,,31,A05,A0502,A05020100,608424,39,20080812152401,http://tong.visitkorea.or.kr/cms/resource/10/612710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/612710_image3_1.jpg,127.3736020789,37.1646134895,6.0,20191017112551,20824,23,031-332-4608,제일식당,17178
3729,전라북도 익산시 부송로 156,,37,A05,A0502,A05020100,1592214,39,20120404102600,,,126.9894469574,35.9655776488,6.0,20191120150204,3291,9,063-835-5292,제일오리떼,54550
3730,서울특별시 노원구 동일로174길 37-8,,1,A05,A0502,A05020100,402888,39,20080119213145,http://tong.visitkorea.or.kr/cms/resource/88/398888_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/398888_image3_1.jpg,127.0776382586,37.6195137609,6.0,20190724151028,15678,9,02-972-7016,제일콩집,01849
3731,경상남도 하동군 금남면 노량해안길 217,,36,A05,A0502,A05020100,1372239,39,20110825160955,,,127.8779281824,34.9488525808,6.0,20191127182641,39164,18,055-882-0301,제일회센타,52352
3732,대전광역시 유성구 진잠로150번길 75,,3,A05,A0502,A05020100,1924226,39,20140609091520,,,127.3188975209,36.3002368611,6.0,20190904163633,2625,4,042-541-8834,제주 유기농 쌈밥촌,34227
3733,서울특별시 성동구 성수이로 118,,1,A05,A0502,A05020100,1958195,39,20141021135735,http://tong.visitkorea.or.kr/cms/resource/71/1958071_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1958071_image3_1.jpg,127.0578532865,37.5451664883,6.0,20190225135311,5805,16,02-466-8687,제주국수,04797
3734,전라북도 군산시 동메1길 9-2,(수송동),37,A05,A0502,A05020300,2569048,39,20181122163704,,,126.7121271544,35.9707889524,,20190118152633,4,2,063-467-9548,제주도횟집,54081
3735,제주특별자치도 서귀포시 성산읍 일출로 255,,39,A05,A0502,A05020100,404175,39,20080119223403,http://tong.visitkorea.or.kr/cms/resource/10/401510_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/401510_image3_1.jpg,126.9330912603,33.4611967513,6.0,20190718180110,26615,3,064-782-1089,제주뚝배기,63643
3736,제주특별자치도 서귀포시 천제연로 99,,39,A05,A0502,A05020100,687563,39,20090203174708,http://tong.visitkorea.or.kr/cms/resource/82/818982_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/818982_image3_1.jpg,126.4164296166,33.2550557038,6.0,20190527175530,24487,3,064-738-8588,제주미향,63534
3737,대전광역시 유성구 관들2길 52,,3,A05,A0502,A05020100,1924043,39,20140605143210,,,127.3921431527,36.4245767101,6.0,20190904164210,3073,4,042-671-0300,제주박돈가,34018
3738,경상북도 영주시 지천로143번길 2,,35,A05,A0502,A05020100,1772222,39,20121226163815,,,128.6186781708,36.8132213567,6.0,20190304105015,14245,14,054-638-1101,제주복집,36112
3739,제주특별자치도 서귀포시 김정문화로 59-1,,39,A05,A0502,A05020100,1432847,39,20111109175404,,,126.5111881562,33.2510520864,6.0,20190104163530,18350,3,064-739-3167,제주삼다국수,63566
3740,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,39,A05,A0502,A05020100,2561777,39,20181001170919,http://tong.visitkorea.or.kr/cms/resource/77/2561977_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2561977_image2_1.jpg,126.3164038528,33.3049513971,6.0,20190911152001,359,3,064-908-1260,제주선,63522
3741,제주특별자치도 제주시 조천읍 조함해안로 518,,39,A05,A0502,A05020100,135921,39,20070809000000,http://tong.visitkorea.or.kr/cms/resource/63/219963_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/219963_image3_1.jpg,126.6681234920,33.5424529358,6.0,20191128112038,19107,4,064-782-8090,제주어촌,63333
3742,제주특별자치도 제주시 중앙로19길 25,,39,A05,A0502,A05020100,1268380,39,20110502142415,http://tong.visitkorea.or.kr/cms/resource/76/1937176_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1937176_image3_1.jpg,126.5264143400,33.5093571109,6.0,20191206152558,19258,4,064-752-6041,제주에서첫번째,63195
3743,경기도 포천시 영북면 산정호수로 293,,31,A05,A0502,A05020100,135062,39,20050706000000,http://tong.visitkorea.or.kr/cms/resource/05/1789605_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1789605_image3_1.jpg,127.3043933711,38.0704597983,6.0,20190225172734,14939,29,031-533-4477,제주여행,11103
3744,경상북도 영천시 삼산길 10-5,,35,A05,A0502,A05020300,134278,39,20040103000000,http://tong.visitkorea.or.kr/cms/resource/80/1896280_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1896280_image3_1.jpg,128.9376408026,35.9716926122,6.0,20190314152325,25839,15,054-333-0709,제주회초밥,38852
3745,경상북도 영주시 선비로 95-1,,35,A05,A0502,A05020300,1772317,39,20121227100331,,,128.6227222467,36.8134908470,6.0,20191030110541,15477,14,054-633-7792,제주회초밥,36115
3746,경상남도 통영시 미수해안로 118,(미수동),36,A05,A0502,A05020100,2574552,39,20181206135940,,,128.4103180178,34.8336721192,6.0,20190115102345,5,17,055-643-8906,제주횟집,53070
3747,강원도 영월군 주천면 도천길 3,,32,A05,A0502,A05020100,2019819,39,20150721145845,http://tong.visitkorea.or.kr/cms/resource/18/2005018_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2005018_image3_1.jpg,128.2669296029,37.2701455641,6.0,20190813175021,5411,8,033-372-7147,제천식당,26203
3748,서울특별시 도봉구 노해로65길 7-20,,1,A05,A0502,A05020100,1948325,39,20140916154419,http://tong.visitkorea.or.kr/cms/resource/74/1948274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1948274_image3_1.jpg,127.0450847494,37.6518205281,6.0,20190830111859,7949,10,02-903-4421,제철쌈밥(구 착한쌈밥),01405
3749,부산광역시 해운대구 대천로42번길 28-5,,6,A05,A0502,A05020300,2626530,39,20191017110334,,,129.1714677185,35.1708399093,6.0,20191017172022,0,16,051-746-7456,젠스시,48082
3750,제주특별자치도 서귀포시 안덕면 사계남로 186-8,,39,A05,A0502,A05020900,2384996,39,20160524142039,http://tong.visitkorea.or.kr/cms/resource/48/2384948_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2384948_image3_1.jpg,126.3085951026,33.2292374154,6.0,20190802143023,2837,3,064-794-0133,젠하이드어웨이,63528
3751,서울특별시 용산구 이태원로27가길 52,,1,A05,A0502,A05020200,1354705,39,20110808151529,http://tong.visitkorea.or.kr/cms/resource/35/1805335_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1805335_image3_1.jpg,126.9923706481,37.5350581528,6.0,20190123110626,37424,21,02-749-0600,젤렌,04350
3752,부산광역시 영도구 대교로6번길 33,,6,A05,A0502,A05020900,2554573,39,20180719133810,,,129.0448002640,35.0945988801,6.0,20190125130942,793,14,051-418-1124,젬스톤,49005
3753,경기도 평택시 정암로 4,,31,A05,A0502,A05020100,1928684,39,20140627154623,http://tong.visitkorea.or.kr/cms/resource/48/1927448_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1927448_image2_1.jpg,127.0541450912,37.0569201988,6.0,20190903173951,3144,28,031-668-7177,조가네부대찌개,17783
3754,서울특별시 중구 명동9길 21,,1,A05,A0502,A05020100,687300,39,20090203103852,http://tong.visitkorea.or.kr/cms/resource/74/2374674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2374674_image2_1.jpg,126.9845038573,37.5647712257,6.0,20190527180114,15705,24,02-757-7736,조가비,04534
3755,전라북도 부안군 변산면 변산로 1743,,37,A05,A0502,A05020100,1986919,39,20150129160127,,,126.5528040147,35.6944788554,6.0,20190819104053,4213,6,063-581-3507,조개미집,56343
3756,울산광역시 울주군 삼남면 서상평강변길 9,,7,A05,A0502,A05020100,2572070,39,20181130175411,,,129.1155367057,35.5633253671,,20190121175907,12,5,052-263-7060,조금마루,44949
3757,울산광역시 동구 꽃바위로 250,(방어동),7,A05,A0502,A05020100,2572609,39,20181203164745,,,129.4169460156,35.4822595834,,20190122135500,9,3,052-252-3377,조마루뼈다귀(꽃바위점),44108
3758,울산광역시 동구 방어진순환도로 1141,(서부동),7,A05,A0502,A05020100,2572590,39,20181203162543,,,129.4242659886,35.5393338655,,20190122134559,11,3,052-252-2221,조마루뼈다귀(남목점),44016
3759,경기도 가평군 북면 조무락골길 104,,31,A05,A0502,A05020100,1208274,39,20110217181624,,,127.4519712195,37.9871694597,6.0,20190221144635,12818,1,031-582-6060,조무락,12400
3760,경상남도 통영시 광도면 죽림4로 37-78,,36,A05,A0502,A05020100,2574559,39,20181206141611,,,128.4201269208,34.8851748670,6.0,20190115102411,6,17,055-648-3466,조바우가마솥추어탕,53013
3761,전라북도 군산시 월명로 118,(지곡동),37,A05,A0502,A05020100,2569050,39,20181122164519,,,126.7162605367,35.9545908719,,20190118152709,3,2,063-452-7313,조박사설렁탕,54098
3762,경상남도 통영시 무전5길 11-5,(무전동),36,A05,A0502,A05020100,2574566,39,20181206142649,,,128.4259937244,34.8605527259,6.0,20190115102440,1,17,055-648-1232,조방낙지,53036
3763,부산광역시 부산진구 가야대로784번길 46-4,,6,A05,A0502,A05020100,851137,39,20091030125103,http://tong.visitkorea.or.kr/cms/resource/57/1867057_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/1867057_image3_1.jpg,129.0569864299,35.1554978426,6.0,20190320130616,15823,7,051-819-8390,조방낙지볶음,47287
