,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
1075,부산광역시 영도구 전망로 24,(동삼동),6,A03,A0303,A03030600,131227,28,20020711000000,http://tong.visitkorea.or.kr/cms/resource/04/681404_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/681404_image3_1.jpg,129.0798315031,35.0597145392,6.0,20180611153606,22492,14,051-405-2004,태종대일대,49127
1076,서울특별시 동작구 동작대로 115,(사당동),1,A03,A0302,A03020100,131309,28,20021108000000,http://tong.visitkorea.or.kr/cms/resource/28/1898328_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1898328_image3_1.jpg,126.9813841207,37.4868802181,6.0,20180223095514,33147,12,02-595-8000,태평백화점 스포츠센터,07008
1077,전라북도 전주시 덕진구 기린대로 358,(금암동),37,A03,A0303,A03030700,131251,28,20021023000000,http://tong.visitkorea.or.kr/cms/resource/40/1974440_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1974440_image3_1.jpg,127.1356040044,35.8353533467,6.0,20180503144727,53965,12,063-277-0041~3,태평양수영장(실내),54931
1078,울산광역시 중구 태화동,,7,A03,A0302,A03022700,2605817,28,20190610170654,http://tong.visitkorea.or.kr/cms/resource/88/2613688_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2613688_image3_1.jpg,129.2934327441,35.5468000044,6.0,20190930133043,0,1,,태화강 국가정원 십리대숲 (은하수길),44456
1079,경기도 이천시 마장면 지산로 242,(마장면),31,A03,A0302,A03022600,509371,28,20080311143028,http://tong.visitkorea.or.kr/cms/resource/56/693156_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/693156_image3_1.jpg,127.3502249566,37.2162459885,6.0,20181221140110,16437,26,,테라스스키,17390
1080,강원도 평창군 봉평면 태기로 262,(봉평면),32,A03,A0302,A03022600,506614,28,20080307105739,http://tong.visitkorea.or.kr/cms/resource/56/692956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/692956_image3_1.jpg,128.3366696727,37.5799027778,6.0,20181220170420,14066,15,,토미스노우보드,25309
1081,경기도 가평군 북면 화악산로 1246,(북면),31,A03,A0302,A03021700,1906820,28,20140320162850,http://tong.visitkorea.or.kr/cms/resource/26/1806026_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1806026_image3_1.jpg,127.5278400320,37.9621237833,6.0,20180404172605,10597,1,031-581-1979,토토큰바위캠핑장,12402
1082,경상남도 양산시 하북면 충렬로 1475,(하북면),36,A03,A0302,A03021100,131952,28,20070427000000,,,129.0781260491,35.4650357250,6.0,20181219165235,22007,10,,통도승마랜드,50505
1083,경상남도 양산시 하북면 신평남부길 78-130,(하북면),36,A03,A0302,A03020700,130982,28,20040223000000,,,129.1008151640,35.4855255107,6.0,20180307135814,22075,10,055-370-1300,통도컨트리클럽,50507
1084,경상남도 양산시 하북면 통도7길 68,(하북면),36,A03,A0302,A03021400,131729,28,20031216000000,http://tong.visitkorea.or.kr/cms/resource/20/1337120_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1337120_image3_1.jpg,129.0824969821,35.4976404734,6.0,20190130103535,27872,10,,통도환타지아 썰매장,50502
1085,경상남도 통영시 큰발개1길 33,(도남동),36,A03,A0303,A03030300,719521,28,20090413112251,http://tong.visitkorea.or.kr/cms/resource/36/1899736_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1899736_image3_1.jpg,128.4386490515,34.8272872273,6.0,20180528150425,34004,17,055-640-8180,통영마리나리조트 요트,53079
1086,경상남도 통영시 산양읍 산양중앙로 100,(산양읍),36,A03,A0302,A03020300,1826441,28,20130709170106,http://tong.visitkorea.or.kr/cms/resource/25/1824525_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1824525_image2_1.jpg,128.3975310347,34.8034502696,6.0,20180213095904,12097,17,055-643-6839,통영산양스포츠파크,53084
1087,경상남도 통영시 북문2길 25,(북신동),36,A03,A0302,A03020300,586113,28,20080714103743,http://tong.visitkorea.or.kr/cms/resource/41/1900241_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1900241_image3_1.jpg,128.4299491649,34.8518037751,6.0,20180213093910,20524,17,055-650-5157,통영시공설운동장,53047
1088,경상남도 통영시 발개로 194,(도남동),36,A03,A0302,A03020200,131824,28,20060607000000,http://tong.visitkorea.or.kr/cms/resource/71/808171_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/808171_image3_1.jpg,128.4262612921,34.8253677763,6.0,20180105162713,24104,17,055-646-7925,통영시청소년수련관,53078
1089,경상남도 통영시 도남로 269-28,(도남동),36,A03,A0303,A03030300,2369376,28,20160222134750,http://tong.visitkorea.or.kr/cms/resource/74/2369374_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2369374_image2_1.jpg,128.4349076857,34.8282398319,6.0,20180404105409,3108,17,055-641-5051~2,통영요트학교,53079
1090,경기도 수원시 팔달구 효원로 288,(인계동),31,A03,A0302,A03020100,131346,28,20020715000000,http://tong.visitkorea.or.kr/cms/resource/46/1900046_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1900046_image3_1.jpg,127.0331413207,37.2608045794,6.0,20180226111616,27759,13,031-238-1230,트레보 휘트니스센터,16491
1091,경상북도 고령군 쌍림면 용당길 42-56,,35,A03,A0302,A03021700,2603800,28,20190529133936,http://tong.visitkorea.or.kr/cms/resource/97/2603797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2603797_image2_1.jpg,128.2278982274,35.6535099894,6.0,20190531100420,2,3,,트리독스 반려견 전용 캠핑장,40165
1092,경기도 동두천시 평화로 3202,(하봉암동),31,A03,A0302,A03020700,131672,28,20030612000000,http://tong.visitkorea.or.kr/cms/resource/77/1956177_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1956177_image3_1.jpg,127.0882717561,37.9663207795,6.0,20180807101315,19107,10,,티클라우드 컨트리클럽,11306
1093,충청남도 아산시 도고면 도고온천로 176,(도고면),34,A03,A0302,A03021700,1812270,28,20130521170941,http://tong.visitkorea.or.kr/cms/resource/71/1798071_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1798071_image3_1.jpg,126.8876097874,36.7656064111,6.0,20180327164146,38314,9,041-537-7177,파라다이스 스파 도고 카라반 캠핑장,31547
1094,부산광역시 해운대구 해운대해변로 296,(중동),6,A03,A0302,A03021000,131023,28,20021125000000,http://tong.visitkorea.or.kr/cms/resource/53/1863153_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1863153_image3_1.jpg,129.1641214339,35.1599409935,6.0,20180208171427,29301,16,051-749-3550~4,파라다이스 카지노 부산,48099
1095,서울특별시 광진구 워커힐로 177,(광장동),1,A03,A0302,A03021000,131021,28,20030328000000,http://tong.visitkorea.or.kr/cms/resource/60/1903160_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1903160_image3_1.jpg,127.1116924462,37.5586325612,6.0,20180212100117,35126,6,1899-0700,파라다이스 카지노 워커힐,04963
1096,인천광역시 중구 영종해안남로321번길 208,(운서동),2,A03,A0302,A03021000,131022,28,20030328000000,http://tong.visitkorea.or.kr/cms/resource/40/1378140_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1378140_image3_1.jpg,126.4574442965,37.4404402287,6.0,20180208172929,32243,10,032-729-3121,파라다이스 카지노 인천공항점,22382
1097,제주특별자치도 제주시 노연로 80,(연동),39,A03,A0302,A03021000,131020,28,20030526000000,http://tong.visitkorea.or.kr/cms/resource/23/2375223_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2375223_image2_1.jpg,126.4883848641,33.4850425303,6.0,20180212095324,19423,4,064-743-2121,파라다이스 카지노 제주 그랜드,63132
1098,경기도 양주시 장흥면 권율로 112,(장흥면),31,A03,A0303,A03030700,739276,28,20090522140335,http://tong.visitkorea.or.kr/cms/resource/83/1891683_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1891683_image3_1.jpg,126.9494247638,37.7237354367,6.0,20191030162219,25367,18,,파라다이스수영장,11520
1099,부산광역시 해운대구 해운대해변로 296,(중동),6,A03,A0302,A03020100,131682,28,20021128000000,http://tong.visitkorea.or.kr/cms/resource/37/1347837_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/1347837_image3_1.jpg,129.1641214339,35.1599409935,6.0,20180223130659,26112,16,051-749-2354,파라다이스호텔 헬스클럽,48099
1100,강원도 양구군 양구읍 파로호로,(양구읍),32,A03,A0303,A03030500,131395,28,20020626000000,,,127.9120248885,38.1322639186,6.0,20180412162459,36376,6,033-481-6799,파로호 낚시터,24515
1101,경상북도 칠곡군 왜관읍 봉계로 263,(왜관읍),35,A03,A0302,A03020700,131353,28,20030327000000,,,128.4565764044,36.0163508394,6.0,20180306133439,19454,22,054-971-9900,파미힐스 컨트리클럽,39870
1102,강원도 고성군 토성면 잼버리동로 267,(토성면),32,A03,A0302,A03020700,131865,28,20061108000000,http://tong.visitkorea.or.kr/cms/resource/67/1581467_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1581467_image3_1.jpg,128.5400002127,38.2491151135,6.0,20180806152440,18735,2,,파인리즈컨트리클럽,24763
1103,경기도 안성시 양성면 안성맞춤대로 2417-13,(양성면),31,A03,A0302,A03020700,131667,28,20041228000000,http://tong.visitkorea.or.kr/cms/resource/55/1941255_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1941255_image3_1.jpg,127.2357304717,37.0919777284,6.0,20180807162618,19271,16,,파인크리크 컨트리클럽,17500
1104,경기도 파주시 탄현면 필승로 398-30,(탄현면),31,A03,A0302,A03020600,131919,28,20070411000000,http://tong.visitkorea.or.kr/cms/resource/31/188831_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/188831_image3_1.jpg,126.6844363680,37.7773633354,6.0,20181204134216,40381,27,,파주 카트랜드,10862
1105,강원도 원주시 소초면 바우실길 281,(소초면),32,A03,A0302,A03020700,131367,28,20030325000000,http://tong.visitkorea.or.kr/cms/resource/44/1947744_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1947744_image3_1.jpg,128.0131045339,37.3889243218,6.0,20180813133348,15038,9,,파크밸리골프클럽,26308
1106,대구광역시 동구 팔공산로237길 186,(도학동),4,A03,A0302,A03020700,131571,28,20030325000000,http://tong.visitkorea.or.kr/cms/resource/66/1970166_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1970166_image3_1.jpg,128.7215981981,35.9900392803,6.0,20180306131957,25015,4,053-982-8080~5,팔공컨트리클럽,41007
1107,전라북도 무주군 설천면 만선로 12,(설천면),37,A03,A0302,A03022600,507678,28,20080310130946,http://tong.visitkorea.or.kr/cms/resource/36/692236_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/692236_image3_1.jpg,127.7582022238,35.9111917905,6.0,20181224175855,16659,5,,팡팡레저,55555
1108,전라남도 완도군 금일읍 금일로,(금일읍),38,A03,A0303,A03030600,131100,28,20030122000000,,,127.0420496950,34.3484333052,6.0,20180418160432,23840,18,061-550-5130,평일도일대(바다낚시),59140
1109,강원도 평창군 봉평면 태기로 174,(봉평면),32,A03,A0305,A03050100,1904623,28,20140311141209,http://tong.visitkorea.or.kr/cms/resource/80/2498580_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/2498580_image2_1.JPG,128.3251818060,37.5804025028,6.0,20190813163103,7972,15,,평창 포레스트 어드벤처,25307
1110,강원도 평창군 평창읍 등강길 44-1,(평창읍),32,A03,A0303,A03030500,131677,28,20030414000000,http://tong.visitkorea.or.kr/cms/resource/61/1846561_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1846561_image3_1.jpg,128.3797615697,37.3489663817,6.0,20180510152730,25210,15,033-332-7850,평창낚시터,25373
1111,강원도 평창군 대관령면 올림픽로,(대관령면),32,A03,A0302,A03020300,2524372,28,20171222110813,,,128.7052894037,37.6652916282,6.0,20180212135728,2780,15,1330,평창올림픽플라자,25347
1112,강원도 평창군 방림면 칡사리길 254-14,(방림면),32,A03,A0302,A03020200,131636,28,20040226000000,http://tong.visitkorea.or.kr/cms/resource/76/1846776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1846776_image3_1.jpg,128.2704245760,37.4295550135,6.0,20180109100408,21696,15,033-332-7501,평창유스호스텔,25366
1113,경기도 평택시 진위면 진위로 181-94,(진위면),31,A03,A0302,A03020200,131640,28,20020716000000,http://tong.visitkorea.or.kr/cms/resource/92/1861992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1861992_image3_1.jpg,127.1011950313,37.1058376082,6.0,20180124135259,20299,28,031-610-4416,평택시 무봉산청소년수련원,17711
1114,경기도 평택시 평남로 616,(합정동),31,A03,A0303,A03030700,131421,28,20020711000000,http://tong.visitkorea.or.kr/cms/resource/51/1900051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1900051_image3_1.jpg,127.1092531152,36.9884290867,6.0,20180514104846,32591,28,031-8024-3360,평택시 실내수영장,17903
1115,경기도 파주시 문산읍 임진각로 148-40,,31,A03,A0302,A03021700,2583625,28,20181227172558,http://tong.visitkorea.or.kr/cms/resource/13/2583613_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/13/2583613_image2_1.bmp,126.7447609209,37.8920288100,6.0,20181227172558,101,27,,평화누리 캠핑장,10808
1116,경상남도 양산시 원동면 어실로 1535,(원동면),36,A03,A0302,A03022600,509455,28,20080311162746,http://tong.visitkorea.or.kr/cms/resource/77/447277_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/447277_image2_1.jpg,128.9637975103,35.4519711826,6.0,20181221135019,20246,10,,포시즌스키샵,50584
1117,강원도 평창군 대관령면 올림픽로 12,(대관령면),32,A03,A0302,A03022600,506252,28,20080306133553,http://tong.visitkorea.or.kr/cms/resource/14/693014_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/693014_image3_1.jpg,128.6999339492,37.6777761924,6.0,20181220151829,14015,15,,포인트스키,
1118,경기도 포천시 군내면 반월산성로375번길 34,(군내면),31,A03,A0302,A03020700,1030591,28,20100525135223,http://tong.visitkorea.or.kr/cms/resource/78/1956178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1956178_image3_1.jpg,127.2342996612,37.8846940719,6.0,20180810101525,19622,29,,포천힐스 컨트리클럽,11152
1119,경상북도 포항시 남구 동해면 약전로115번길 11,(동해면),35,A03,A0302,A03021100,1751016,28,20121112182341,,,129.4481040830,35.9797819141,6.0,20181219163414,15182,23,,포항동해승마장,37927
1120,경상북도 포항시 남구 구룡포읍 명월길 51,(구룡포읍),35,A03,A0302,A03020200,131513,28,20020722000000,http://tong.visitkorea.or.kr/cms/resource/90/2437190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2437190_image2_1.jpg,129.5734944367,36.0293148322,6.0,20180122094919,27101,23,054-280-9468,포항시청소년수련원(구룡포청소년수련원),37930
1121,경상북도 포항시 북구 해안로 44-8,(항구동),35,A03,A0303,A03030600,131079,28,20021118000000,http://tong.visitkorea.or.kr/cms/resource/61/1968661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1968661_image3_1.jpg,129.3821550746,36.0493616776,6.0,20180411172946,17865,23,054-270-2843,포항앞바다,37716
1122,경상북도 포항시 북구 기북면 덕동문화길 7,(기북면),35,A03,A0302,A03020200,131210,28,20020806000000,,,129.1850357238,36.1648670647,6.0,20180103114045,20391,23,054-280-9371~3,포항전통문화체험관,37524
1123,경기도 포천시 가산면 금우로 276,(가산면),31,A03,A0302,A03020700,1030151,28,20100524172518,http://tong.visitkorea.or.kr/cms/resource/87/1956187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1956187_image3_1.jpg,127.2342731166,37.8423240084,6.0,20180810101859,24672,29,,푸른솔 골프클럽 포천,11166
1124,충청남도 서산시 인지면 풍전2길,,34,A03,A0303,A03030500,131048,28,20020702000000,http://tong.visitkorea.or.kr/cms/resource/79/1894279_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1894279_image3_1.jpg,126.4236652812,36.7779552604,6.0,20180510170457,21127,7,041-662-2064,풍전 저수지,32013
1125,경기도 남양주시 조안면 북한강로 876,(조안면),31,A03,A0303,A03030100,561967,28,20080520152139,,,127.3392957035,37.5947491611,6.0,20180502150515,25792,9,031-576-8903,풍차수상레저,12278
1126,경기도 포천시 영북면 산정호수로 921,,31,A03,A0305,A03050100,634953,28,20081009153148,http://tong.visitkorea.or.kr/cms/resource/31/1941231_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1941231_image3_1.jpg,127.3193694530,38.0814893418,6.0,20181219132012,20484,29,,프라임리조트레저,11103
1127,경기도 가평군 설악면 유명로 1243-199,(설악면),31,A03,A0302,A03020700,131866,28,20061109000000,http://tong.visitkorea.or.kr/cms/resource/94/1956194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1956194_image3_1.jpg,127.4523559249,37.6542582071,6.0,20180807095319,18170,1,,프리스틴밸리 골프클럽,12468
1128,경기도 용인시 처인구 포곡읍 성산로 521,,31,A03,A0304,A03040100,2623831,28,20191010133049,http://tong.visitkorea.or.kr/cms/resource/26/2623826_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/26/2623826_image2_1.bmp,127.1992229159,37.2809441143,6.0,20191024102634,0,23,,플라이스테이션,17024
1129,경기도 포천시 내촌면 금강로 2490,(내촌면),31,A03,A0302,A03022600,505811,28,20080305101150,http://tong.visitkorea.or.kr/cms/resource/47/692347_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/692347_image3_1.jpg,127.2368186904,37.7953600795,6.0,20180102101132,14495,29,031-534-7914,피닉스스키,11189
1130,제주특별자치도 서귀포시 안덕면 산록남로 863,(안덕면),39,A03,A0302,A03020700,131606,28,20040218000000,,,126.3878112658,33.3172733815,6.0,20180305113900,18140,3,064-792-5200,핀크스 골프클럽,63525
1131,경기도 포천시 일동면 운악청계로 1507,(일동면),31,A03,A0302,A03020700,131902,28,20070205000000,http://tong.visitkorea.or.kr/cms/resource/96/1956196_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1956196_image3_1.jpg,127.3309030516,37.9419919408,6.0,20180806113304,15422,29,031-531-2003~6,필로스 골프클럽,11119
1132,경상북도 경주시 안강읍 호국로,(안강읍),35,A03,A0303,A03030500,131066,28,20020628000000,http://tong.visitkorea.or.kr/cms/resource/76/1891376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1891376_image3_1.jpg,129.1540103617,35.9825482335,6.0,20180510162339,21802,2,054-779-8072,하곡지(딱실못),38028
1133,경기도 안성시 일죽면 원설로 1042,(일죽면),31,A03,A0302,A03021100,131896,28,20121109172752,,,127.4467851974,37.1348071453,6.0,20181220131705,16282,16,,하노버승마장,17525
1134,경상북도 봉화군 상운면 하눌로 372,(상운면),35,A03,A0303,A03030500,131637,28,20020624000000,http://tong.visitkorea.or.kr/cms/resource/75/1981575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1981575_image3_1.jpg,128.7861278740,36.8827054617,6.0,20180409145320,38851,8,054-674-0588,하눌저수지,36243
1135,충청북도 충주시 수안보면 미륵리,,33,A03,A0302,A03022700,815993,28,20091012161354,,,128.1026630948,36.8152392639,6.0,20190624180447,28735,11,,하늘재 트레킹,27501
1136,경기도 파주시 조리읍 장곡로 218,(조리읍),31,A03,A0302,A03021400,131709,28,20031118000000,http://tong.visitkorea.or.kr/cms/resource/03/1956203_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1956203_image3_1.jpg,126.8335346136,37.7498303173,6.0,20190121111921,28237,27,,하니랜드 눈썰매장,10940
1137,경기도 파주시 조리읍 장곡로 218,(조리읍),31,A03,A0303,A03030700,131707,28,20030918000000,http://tong.visitkorea.or.kr/cms/resource/03/1956203_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1956203_image3_1.jpg,126.8335346136,37.7498303173,6.0,20180511132217,24987,27,031-945-2250~3,하니랜드 워터파크,10940
1138,경상남도 하동군 금남면 경충로 493-9,(금남면),36,A03,A0302,A03020200,131695,28,20021203000000,,,127.8947369483,34.9826101979,6.0,20180111112006,21477,18,055-882-7400,하동군청소년수련원,52351
1139,제주특별자치도 서귀포시 중문관광로72번길 114,(색달동),39,A03,A0302,A03021000,266914,28,20021218205014,,,126.4056307965,33.2441539594,6.0,20180208144335,18184,3,064-733-1234,하얏트리젠시 카지노,63535
1140,제주특별자치도 서귀포시 중문관광로72번길 114,(색달동),39,A03,A0303,A03030700,131803,28,20040706000000,http://tong.visitkorea.or.kr/cms/resource/46/1339646_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1339646_image3_1.jpg,126.4056307965,33.2441539594,6.0,20180327160026,34931,3,064-733-1234,하얏트리젠시제주 수영장,63535
1141,강원도 정선군 사북읍 하이원길 265,(사북읍),32,A03,A0302,A03020700,131867,28,20061110000000,http://tong.visitkorea.or.kr/cms/resource/55/1583455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1583455_image3_1.jpg,128.8182402232,37.2115877814,6.0,20180806150808,19109,11,,하이원 컨트리클럽,26154
1142,강원도 정선군 고한읍 하이원길 500,(고한읍),32,A03,A0302,A03021200,131869,28,20061114000000,http://tong.visitkorea.or.kr/cms/resource/74/1982074_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1982074_image3_1.jpg,128.8394468888,37.2039446229,6.0,20190118110102,41143,11,,하이원리조트 스키장,26154
1143,강원도 양양군 현북면,(현북면),32,A03,A0303,A03030600,131069,28,20020709000000,http://tong.visitkorea.or.kr/cms/resource/34/1813134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1813134_image3_1.jpg,128.7107220770,38.0310993459,6.0,20180427150451,18058,7,033-670-2516,하조대백사장,25047
1144,전라남도 여수시 화정면 아랫꽃섬1길,(화정면),38,A03,A0302,A03022700,2381140,28,20160428101927,,,127.6181599519,34.5936295342,6.0,20180523155200,5079,13,061-659-1225,하화도 꽃섬길,59781
1145,경상북도 안동시 풍천면 전서로 159,(풍천면),35,A03,A0303,A03030800,131811,28,20050718000000,http://tong.visitkorea.or.kr/cms/resource/76/1981576_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1981576_image3_1.jpg,128.5304852686,36.5514357460,6.0,20180510134420,19392,11,054-842-1119,하회래프팅,36760
1146,경상남도 거제시 동부면 학동리,,36,A03,A0302,A03021700,1843945,28,20130909131650,http://tong.visitkorea.or.kr/cms/resource/00/1830400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1830400_image3_1.jpg,128.6415771633,34.7772686751,6.0,20190329103419,15374,1,,학동자동차야영장,53332
1147,대구광역시 달서구 용산로 181,(용산동),4,A03,A0303,A03030700,2366774,28,20160205102413,http://tong.visitkorea.or.kr/cms/resource/68/2366768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2366768_image2_1.jpg,128.5295411738,35.8530512460,6.0,20180502151333,4944,2,053-231-1288,학생문화센터 수영장,42635
1148,충청남도 태안군 원북면 옥파로 1152-37,(원북면),34,A03,A0302,A03021700,1060291,28,20100715135809,http://tong.visitkorea.or.kr/cms/resource/44/1136244_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1136244_image3_1.jpg,126.2032654732,36.8958350905,6.0,20180327172923,39964,14,041-674-3224,학암포 오토캠핑장,32105
1149,충청남도 태안군 원북면 방갈리,(원북면),34,A03,A0303,A03030600,131771,28,20040330000000,http://tong.visitkorea.or.kr/cms/resource/29/1894329_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1894329_image3_1.jpg,126.2138704059,36.8830089767,6.0,20180601145316,24772,14,041-674-7924,학암포항,32105
1150,서울특별시 광진구 강변북로 139,(자양동),1,A03,A0302,A03021400,1148818,28,20101220125729,http://tong.visitkorea.or.kr/cms/resource/95/1985295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1985295_image3_1.jpg,127.0739744904,37.5293380619,6.0,20181113154726,37714,6,,한강공원 뚝섬 눈썰매장,05097
1151,경기도 남양주시 화도읍 먹갓로 54,(화도읍),31,A03,A0302,A03022600,524242,28,20080321160925,http://tong.visitkorea.or.kr/cms/resource/16/693216_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/693216_image3_1.jpg,127.2742247785,37.6588460852,6.0,20181220155959,15621,9,,한강레포츠,12157
1152,경기도 가평군 설악면 유명로 2430,(설악면),31,A03,A0303,A03030100,1199435,28,20110209131617,,,127.4409024291,37.7148398464,6.0,20180502161040,23013,1,031-585-8554,한강수상레저,12459
1153,서울특별시 강동구 선사로 83-66,(암사동),1,A03,A0303,A03030700,131314,28,20071106023916,,,127.1222306234,37.5499587584,6.0,20190724153948,21357,2,,한강시민공원 광나루수영장(실외),05249
1154,서울특별시 마포구 한강난지로 28,(상암동),1,A03,A0302,A03021700,131740,28,20030917000000,http://tong.visitkorea.or.kr/cms/resource/13/1805813_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1805813_image3_1.jpg,126.8716251162,37.5698436154,6.0,20190711142353,119459,13,02-304-0061~3,한강시민공원 난지캠핑장,03900
1155,서울특별시 광진구 강변북로 139,(자양동),1,A03,A0303,A03030700,775883,28,20090807144309,http://tong.visitkorea.or.kr/cms/resource/45/2612845_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/45/2612845_image2_1.bmp,127.0739744904,37.5293380619,6.0,20190726144650,17628,6,,한강시민공원 뚝섬수영장(실외),05097
1156,서울특별시 영등포구 여의동로 330,(여의도동),1,A03,A0303,A03030700,131317,28,20030619000000,,,126.9335762510,37.5263247807,6.0,20190724153544,31808,20,,한강시민공원 여의도수영장(실외),07337
1157,서울특별시 송파구 한가람로 65,(잠실동),1,A03,A0303,A03030700,131318,28,20030619000000,,,127.0867403283,37.5176118752,6.0,20190724153113,30779,18,,한강시민공원 잠실수영장(실외),05502
1158,서울특별시 서초구 잠원로 221-124,(잠원동),1,A03,A0303,A03030700,131315,28,20020718000000,,,127.0122692414,37.5207185090,6.0,20190724152510,42720,15,,한강시민공원 잠원수영장(실외),06513
1159,경기도 용인시 기흥구 민속촌로 90,(보라동),31,A03,A0302,A03021400,131305,28,20031211000000,,,127.1205445440,37.2593868634,6.0,20190121131336,48174,23,,한국민속촌 눈썰매장,17075
1160,경기도 고양시 덕양구 서삼릉길 107-62,(원당동),31,A03,A0302,A03020200,131437,28,20020722000000,http://tong.visitkorea.or.kr/cms/resource/69/1861969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1861969_image3_1.jpg,126.8572014921,37.6660738295,6.0,20180117135719,19898,2,031-967-9163,한국스카우트연맹 중앙훈련원,10292
1161,경기도 용인시 처인구 모현면 초부로 197,(모현면),31,A03,A0304,A03040300,131917,28,20070907000000,http://tong.visitkorea.or.kr/cms/resource/55/1875455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1875455_image3_1.jpg,127.2625856674,37.3145580323,6.0,20180716150706,29157,23,,한국패러글라이딩학교,17037
1162,제주특별자치도 제주시 1100로 2070-61,(해안동),39,A03,A0302,A03022700,824619,28,20091021175202,http://tong.visitkorea.or.kr/cms/resource/60/601660_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/601660_image3_1.jpg,126.4946086330,33.3926722924,6.0,20191023155139,19568,4,,한라산 트레킹,63077
