,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
837,제주특별자치도 제주시 서천길 24,(용담이동),39,A04,A0401,A04010900,132618,38,20040513000000,http://tong.visitkorea.or.kr/cms/resource/45/1932245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1932245_image3_1.jpg,126.5106770122,33.5008578005,6.0,20181121163824,15822,4,"064-713-7560, 064-712-7901",제주관광기념품장터,63163
838,제주특별자치도 제주시 구좌읍 번영로 2178,,39,A04,A0401,A04010600,1867129,38,20131204134626,http://tong.visitkorea.or.kr/cms/resource/14/2393614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2393614_image2_1.jpg,126.7510300268,33.4279113805,6.0,20180219135934,2223,4,064-782-1500,제주민속식품,63355
839,제주특별자치도 제주시 오일장서길 26,(도두일동),39,A04,A0401,A04010100,976820,38,20100316141750,http://tong.visitkorea.or.kr/cms/resource/87/1031787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1031787_image3_1.jpg,126.4758023552,33.4969271258,4.0,20191223171503,16768,4,064-743-5985,"제주장 / 민속5일시장 (2, 7일)",63116
840,제주특별자치도 제주시 중앙로 20,,39,A04,A0401,A04010600,1871024,38,20131213132240,,,126.5246032206,33.5166479414,6.0,20180312164153,4331,4,064-721-4700,제주칠성로상점가,63166
841,충청북도 제천시 원화산로 121,(화산동),33,A04,A0401,A04010900,2610489,38,20190710161032,http://tong.visitkorea.or.kr/cms/resource/11/2363411_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2363411_image2_1.jpg,128.2196130228,37.1279388365,6.0,20191212162346,0,7,,제천 약초시장,27197
842,충청북도 제천시 내토로28길 3-1,(화산동),33,A04,A0401,A04010200,1309907,38,20110615151639,http://tong.visitkorea.or.kr/cms/resource/59/1303859_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1303859_image3_1.jpg,128.2068946756,37.1294662000,6.0,20181122173549,14008,7,043-645-2724,제천 역전한마음시장,27196
843,충청북도 제천시 풍양로 108,(중앙로1가),33,A04,A0401,A04010200,132120,38,20031119000000,http://tong.visitkorea.or.kr/cms/resource/49/2021649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2021649_image3_1.jpg,128.2112829602,37.1366654537,6.0,20180524151400,15215,7,043-647-2047,제천 중앙시장,27173
844,충청북도 제천시 의병대로 82,(중앙로1가),33,A04,A0401,A04010900,2371458,38,20160229175645,http://tong.visitkorea.or.kr/cms/resource/60/2371460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2371460_image2_1.jpg,128.2098219999,37.1360071693,6.0,20190226131620,2243,7,043-644-2017,제천몰 / 제천한방클러스터,27172
845,전라남도 보성군 조성면 조성로 90-5,,38,A04,A0401,A04010100,132407,38,20020424000000,http://tong.visitkorea.or.kr/cms/resource/75/1972075_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1972075_image3_1.jpg,127.2456427999,34.8067020706,6.0,20180727150127,10966,10,061-857-9034,"조성시장 (3, 8일)",59441
846,서울특별시 강남구 압구정로8길 21,,1,A04,A0401,A04010600,1725608,38,20120926153316,,,127.0222793931,37.5224240462,6.0,20180305161741,10985,1,070-8242-7757,조이리치 (JOYRICH),06028
847,서울특별시 용산구 이태원로 152-1,(이태원동),1,A04,A0401,A04010600,985129,38,20100324165627,http://tong.visitkorea.or.kr/cms/resource/42/994542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/994542_image3_1.jpg,126.9907930412,37.5340971253,6.0,20181116150742,11037,21,02-796-3548,조이쥬얼리,04391
848,서울특별시 종로구 종로3가,,1,A04,A0401,A04010600,132421,38,20031128000000,http://tong.visitkorea.or.kr/cms/resource/66/665366_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/665366_image3_1.jpg,126.9917474779,37.5705317976,6.0,20190226174537,36747,23,,종로3가 귀금속 전문상가,03139
849,서울특별시 종로구 종로 258,(종로6가),1,A04,A0401,A04010600,132202,38,20031120000000,http://tong.visitkorea.or.kr/cms/resource/56/710256_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/710256_image3_1.jpg,127.0064683558,37.5706514924,6.0,20190213112424,16899,23,02-2265-0972,종로6가 대학천 책방거리,03197
850,부산광역시 동구 중앙대로,,6,A04,A0401,A04010600,1304515,38,20110610160139,http://tong.visitkorea.or.kr/cms/resource/60/1982260_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1982260_image3_1.jpg,129.0545399825,35.1349334335,6.0,20180718151559,12915,5,,좌천동 가구거리,48727
851,서울특별시 서대문구 모래내로 235,(남가좌동),1,A04,A0401,A04010600,2638045,38,20191121144853,,,126.9249117703,37.5752717152,,20191125133428,0,14,02-373-8880,"주식회사 청운에스피(CHEONGUN S.P Co.,Ltd.) [한국관광 품질인증/Korea Quality]",03693
852,부산광역시 중구 대청로155번길 6,2층 (중앙동4가),6,A04,A0401,A04010600,2545145,38,20180427161045,http://tong.visitkorea.or.kr/cms/resource/34/2545134_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/34/2545134_image2_1.JPG,129.0372451222,35.1035310744,6.0,20190605112103,94,15,,주식회사 청운플러스[한국관광 품질인증/Korea Quality],48941
853,강원도 영월군 주천면 주천시장길 47-5,,32,A04,A0401,A04010100,132778,38,20070502000000,http://tong.visitkorea.or.kr/cms/resource/09/1921209_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1921209_image3_1.jpg,128.2662851911,37.2710065639,6.0,20180607155604,17274,8,033-372-7879,"주천시장 (1, 6일)",26203
854,전라남도 담양군 담양읍 향교길 29,(담양읍),38,A04,A0401,A04010700,132437,38,20040216000000,http://tong.visitkorea.or.kr/cms/resource/58/1971558_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1971558_image3_1.jpg,126.9859998354,35.3265585037,6.0,20190221181629,17176,7,061-383-3515,죽향참빗,57336
855,전라북도 부안군 줄포면 서빈3길 7,,37,A04,A0401,A04010100,132046,38,20020417000000,http://tong.visitkorea.or.kr/cms/resource/81/1976681_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1976681_image3_1.jpg,126.6773400741,35.5873486974,6.0,20190221152003,11093,6,063-580-4612,"줄포장 (1, 6일)",56326
856,서울특별시 광진구 천호대로,(중곡동),1,A04,A0401,A04010600,132502,38,20031119000000,,,127.0796620717,37.5571404902,6.0,20190201134041,14593,6,010-5508-0089,중곡동 가구거리,04930
857,제주특별자치도 서귀포시 천제연로 355,,39,A04,A0401,A04010600,1871028,38,20131213133519,,,126.4424496419,33.2523897416,6.0,20190221151208,4025,3,064-738-5757,중문농수산 / 중문농수산영농조합법인,63540
858,제주특별자치도 서귀포시 천제연로188번길 12,,39,A04,A0401,A04010100,132595,38,20040213000000,,,126.4242345901,33.2507951855,6.0,20190221155714,20852,3,064-760-2633,"중문향토오일시장 (3, 8일)",63546
859,충청북도 청주시 청원구 충청대로 114,,33,A04,A0401,A04010400,1976333,38,20141216093642,http://tong.visitkorea.or.kr/cms/resource/07/2036207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2036207_image3_1.jpg,127.4945051124,36.6665369121,6.0,20190926104219,9782,10,043-290-1000,중원면세점,28320
860,부산광역시 부산진구 중앙대로 694,,6,A04,A0401,A04010600,1303722,38,20110609170517,http://tong.visitkorea.or.kr/cms/resource/70/1982270_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1982270_image3_1.jpg,129.0596306657,35.1547174233,6.0,20190227135955,19959,7,,쥬디스태화,47295
861,충청북도 증평군 증평읍 중부로 2451,(증평읍),33,A04,A0401,A04010900,1045204,38,20100617145320,http://tong.visitkorea.or.kr/cms/resource/37/1596937_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/1596937_image3_1.jpg,127.5820408938,36.7953181429,6.0,20181219155455,14949,12,043-835-3761~8,증평 인삼관광휴게소,27914
862,충청북도 증평군 증평읍 장뜰로 58-1,,33,A04,A0401,A04010200,250539,38,20071026000000,http://tong.visitkorea.or.kr/cms/resource/72/1823972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1823972_image3_1.jpg,127.5829272591,36.7833806421,6.0,20190312174613,12089,12,043-838-5501,증평 장뜰시장,27930
863,충청북도 증평군 증평읍 중앙로8길 17-1,,33,A04,A0401,A04010700,1627042,38,20120510101605,http://tong.visitkorea.or.kr/cms/resource/50/1596950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1596950_image3_1.jpg,127.5833827628,36.7837694939,6.0,20190201132149,12719,12,010-5278-4501,증평대장간,27930
864,전라남도 신안군 지도읍 읍내리 168-8,,38,A04,A0401,A04010100,132068,38,20030103000000,,,126.2063478003,35.0587285644,6.0,20190208173326,10459,12,061-275-0031,"지도장 (3, 8일)",58813
865,서울특별시 송파구 중대로 80,(문정동),1,A04,A0401,A04010600,987592,38,20100326150658,http://tong.visitkorea.or.kr/cms/resource/58/1000758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1000758_image3_1.jpg,127.1178493426,37.4917654362,6.0,20180312164818,14345,18,070-4138-5886,지센 (ZISHEN) 송파롯데마트점,05833
866,서울특별시 종로구 자하문로 76,,1,A04,A0401,A04010600,987629,38,20100326155716,http://tong.visitkorea.or.kr/cms/resource/62/993462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/993462_image3_1.jpg,126.9707823771,37.5827327813,6.0,20180305142724,9727,23,02-739-1241,지아 衣 갤러리,03042
867,서울특별시 송파구 동남로4길 22,(문정동),1,A04,A0401,A04010600,1013639,38,20100503154939,http://tong.visitkorea.or.kr/cms/resource/03/1015403_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1015403_image3_1.jpg,127.1244821755,37.4881326438,6.0,20181116143008,14913,18,02-403-9910,지오 송지오(ZIO SONGZIO) 문정점,05806
868,경상남도 하동군 진교면 선창길 24,,36,A04,A0401,A04010100,132145,38,20020417000000,,,127.9038461057,35.0271692427,6.0,20180529101134,13508,18,055-882-3797,"진교장 / 진교시장 (3, 8일)",52344
869,광주광역시 동구 예술길 18,(궁동),5,A04,A0401,A04010900,1621235,38,20120503102624,http://tong.visitkorea.or.kr/cms/resource/69/1587569_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1587569_image3_1.jpg,126.9181741707,35.1501772885,6.0,20190207164443,9798,3,062-225-1783,진다리붓판매전시장,61475
870,전라남도 진도군 진도읍 조금시장길 23,(진도읍),38,A04,A0401,A04010100,132090,38,20030416000000,http://tong.visitkorea.or.kr/cms/resource/81/1972081_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1972081_image3_1.jpg,126.2568765516,34.4815055240,6.0,20181018144521,13005,21,061-544-0151,"진도장 / 진도조금시장 (2, 7일)",58922
871,강원도 평창군 진부면 진부시장안길 18,,32,A04,A0401,A04010100,132533,38,20020422000000,http://tong.visitkorea.or.kr/cms/resource/55/2535755_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2535755_image2_1.jpg,128.5581923985,37.6374447954,6.0,20191226145640,15913,15,033-335-3133,"진부장 / 진부시장 (3, 8일)",25325
872,전라북도 진안군 진안읍 진무로 1105-2,,37,A04,A0401,A04010100,132336,38,20020424000000,http://tong.visitkorea.or.kr/cms/resource/83/1164383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1164383_image3_1.jpg,127.4296123374,35.7921689430,6.0,20181123104007,12298,14,063-433-1051~2,"진안장 / 진안시장 (4, 9일)",55430
873,경상남도 진주시 문산읍 소문길 68,(문산읍),36,A04,A0401,A04010100,132138,38,20040225000000,http://tong.visitkorea.or.kr/cms/resource/58/1788458_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1788458_image3_1.jpg,128.1643556715,35.1690856837,6.0,20181121164840,11543,13,055-749-2600∼1,"진주 문산장 (4, 9일)",52832
874,경상남도 진주시 일반성면 동부로1993번길 27,,36,A04,A0401,A04010100,132139,38,20040225000000,,,128.2822314017,35.1712319922,6.0,20181017112919,13320,13,055-763-2957,"진주 일반성장 (3, 8일)",52616
875,경상남도 진주시 진양호로547번길 8-1,(대안동),36,A04,A0401,A04010200,1434383,38,20111111094320,http://tong.visitkorea.or.kr/cms/resource/01/1865201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1865201_image3_1.jpg,128.0853869328,35.1941203522,4.0,20190221155207,7248,13,055-741-2151~2,진주 중앙유등시장,52754
876,충청북도 진천군 진천읍 중앙서로 29-1,(진천읍),33,A04,A0401,A04010200,132746,38,20070405000000,http://tong.visitkorea.or.kr/cms/resource/24/489824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/489824_image3_1.jpg,127.4422239647,36.8569668638,6.0,20190313111514,10692,8,043-533-8966,진천 중앙시장,27833
877,충청북도 진천군 진천읍 남산10길 27,,33,A04,A0401,A04010100,132023,38,20031210000000,,,127.4475040455,36.8569752912,6.0,20190128144241,19481,8,043-539-3376,"진천장 (5, 10일)",27834
878,서울특별시 종로구 삼청로 88,(삼청동),1,A04,A0401,A04010600,2498097,38,20170628112834,http://tong.visitkorea.or.kr/cms/resource/80/2579680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2579680_image3_1.jpg,126.9819480123,37.5832107031,6.0,20190318113410,88,23,02-744-5606,질경이(삼청점) [한국관광 품질인증/Korea Quality],03053
879,경상남도 창녕군 창녕읍 교하길 15,,36,A04,A0401,A04010100,132386,38,20031120000000,,,128.4980470049,35.5398193980,6.0,20190201135747,22188,15,055-530-1681,"창녕장 / 창녕시장 (3, 8일)",50325
880,전라남도 담양군 창평면 사동길 14-25,(창평면),38,A04,A0401,A04010100,132062,38,20021118000000,http://tong.visitkorea.or.kr/cms/resource/88/1972088_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1972088_image3_1.jpg,127.0298226417,35.3694988367,6.0,20190219144916,11998,7,061-382-8801,"창평장 (5, 10일)",57389
881,대구광역시 수성구 들안로 108,(두산동),4,A04,A0401,A04010700,132455,38,20040216000000,http://tong.visitkorea.or.kr/cms/resource/03/1970203_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1970203_image3_1.jpg,128.6171282789,35.8395349443,6.0,20190212154645,19203,7,053-768-0021,천미사 (상감입사장),42169
882,충청남도 천안시 동남구 사직로 7,,34,A04,A0401,A04010200,2361452,38,20160113140125,http://tong.visitkorea.or.kr/cms/resource/66/2043866_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2043866_image3_1.jpg,127.1492768993,36.8007708705,6.0,20180329175856,6389,12,041-555-1136,천안 남산 중앙시장,31129
883,서울특별시 중구 을지로 157,,1,A04,A0401,A04010600,132244,38,20031120000000,http://tong.visitkorea.or.kr/cms/resource/53/1984453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1984453_image3_1.jpg,126.9954361275,37.5671405907,6.0,20190226174647,13634,24,,청계 조명기구상가,04545
884,서울특별시 중구 청계천로 216-1,(방산동),1,A04,A0401,A04010600,132203,38,20031119000000,,,127.0016577219,37.5692848980,6.0,20190201143429,12873,24,02-2263-2222,청계 타월상가,04546
885,서울특별시 종로구 청계천로 229,,1,A04,A0401,A04010600,132207,38,20031119000000,http://tong.visitkorea.or.kr/cms/resource/55/1984455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1984455_image3_1.jpg,127.0029909094,37.5701348234,6.0,20190226160608,20190,23,,청계5가 가방도매상가 / 청오가방상가,03196
886,경상북도 청도군 화양읍 이슬미로 51,(화양읍),35,A04,A0401,A04010900,1974020,38,20141212163301,http://tong.visitkorea.or.kr/cms/resource/25/1968725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1968725_image3_1.jpg,128.6978589241,35.6805960639,6.0,20180219133154,2987,20,054-371-6561,청도농산물프라자,38326
887,경상북도 청도군 청도읍 청도시장1길 21,(청도읍),35,A04,A0401,A04010100,132358,38,20040223000000,http://tong.visitkorea.or.kr/cms/resource/43/1969043_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1969043_image3_1.jpg,128.7413171944,35.6454286114,6.0,20190213173108,12780,20,054-370-6701,"청도장 (4, 9일)",38338
888,경상북도 청송군 부동면 주왕산로 448,,35,A04,A0401,A04010900,1980977,38,20141230144006,http://tong.visitkorea.or.kr/cms/resource/83/1979383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1979383_image3_1.jpg,129.1040866384,36.3793467317,6.0,20180807094604,1738,21,054-874-4048,청송군농특산물판매장,37437
889,경상북도 청송군 청송읍 현충로 106,,35,A04,A0401,A04010100,132287,38,20020423000000,,,129.0521173836,36.4351338417,6.0,20180323132025,12279,21,054-870-6232,"청송장 (4, 9일) / 청송재래시장",37431
890,경상남도 하동군 악양면 정서길 73-46,(악양면),36,A04,A0401,A04010900,1344068,38,20110728151132,,,127.6995743592,35.1646252051,6.0,20181121161055,14663,18,055-882-4829,청심사 청심다원,52305
891,충청남도 청양군 청양읍 칠갑산로4길 6,,34,A04,A0401,A04010100,132262,38,20021202000000,http://tong.visitkorea.or.kr/cms/resource/32/1918632_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1918632_image3_1.jpg,126.8011621441,36.4505466821,6.0,20180313172104,14634,13,041-942-8228,"청양장 (2, 7일)",33331
892,전라남도 보성군 보성읍 사동길 52-2,,38,A04,A0401,A04010900,1342704,38,20110726175502,,,127.0897140825,34.7249724959,6.0,20180306151419,12577,10,010-3647-4663,청우다원 (청우녹차),59448
893,서울특별시 중구 남대문시장4길 29,(남창동),1,A04,A0401,A04010600,1013394,38,20100503140112,http://tong.visitkorea.or.kr/cms/resource/53/1015053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1015053_image3_1.jpg,126.9773491223,37.5588356763,6.0,20181123153205,9790,24,,청자 수입상가,04529
894,충청북도 청주시 상당구 상당로59번길 59,(서문동),33,A04,A0401,A04010600,1967801,38,20141125143809,http://tong.visitkorea.or.kr/cms/resource/65/1967765_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1967765_image2_1.jpg,127.4872844520,36.6335044623,6.0,20180302170615,8883,10,043-223-5200,청주 성안길,28529
895,충청북도 청주시 상당구 청남로2197번길 46,(석교동),33,A04,A0401,A04010200,132548,38,20031120000000,http://tong.visitkorea.or.kr/cms/resource/63/1835563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1835563_image3_1.jpg,127.4882734097,36.6277968018,6.0,20180308151457,26926,10,043-223-6696,청주 육거리종합시장,28534
896,충청북도 청주시 흥덕구 대농로 47-1,(복대동),33,A04,A0401,A04010600,2372445,38,20160311160411,http://tong.visitkorea.or.kr/cms/resource/39/2372439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2372439_image2_1.jpg,127.4278450691,36.6433189371,6.0,20181114102643,27877,10,043-238-4020,청주 지웰시티몰 II,28425
897,충청북도 괴산군 청천면 청천3길 9-3,,33,A04,A0401,A04010100,1031690,38,20100526113152,,,127.7373390995,36.6593476770,6.0,20190318173149,13149,1,043-834-6636,"청천푸른내시장 / 괴산전통시장 (1일, 6일)",28063
898,경기도 가평군 청평면 시장중앙로 19,,31,A04,A0401,A04010100,132357,38,20020418000000,http://tong.visitkorea.or.kr/cms/resource/30/1787130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1787130_image3_1.jpg,127.4159041255,37.7347454074,6.0,20181017100457,22283,1,031-580-2631,"청평 5일장 (2, 7일)",12453
899,서울특별시 종로구 자하문로 280,청하빌딩 (부암동),1,A04,A0401,A04010600,2498434,38,20170629175934,http://tong.visitkorea.or.kr/cms/resource/13/2579813_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2579813_image3_1.jpg,126.9616383147,37.5986724306,6.0,20190318113311,64,23,02-395-1688,청하고려인삼 [한국관광 품질인증/Korea Quality],03017
900,경상북도 포항시 북구 청하면 청하로200번길 4,,35,A04,A0401,A04010100,132371,38,20021118000000,http://tong.visitkorea.or.kr/cms/resource/85/1164985_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1164985_image3_1.jpg,129.3396656287,36.1970858065,6.0,20190128162937,11189,23,054-232-4002,"청하장 (1, 6일)",37515
901,경상남도 하동군 청암면 고래실길 234-18,,36,A04,A0401,A04010900,1344121,38,20110728153019,,,127.7837748894,35.1800999371,6.0,20190104162521,15091,18,055-883-6088,청학동 삼선당식품,52310
902,강원도 속초시 설악금강대교로 67,(청호동),32,A04,A0401,A04010600,2364960,38,20160128101926,http://tong.visitkorea.or.kr/cms/resource/75/2364975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2364975_image2_1.jpg,128.5943524795,38.1962834336,6.0,20190312174813,4323,5,033-633-7741,청호활어회센터,24883
903,경상남도 합천군 초계면 초계중앙로 61,(초계면),36,A04,A0401,A04010100,132157,38,20020424000000,,,128.2653780193,35.5599017993,6.0,20180525105728,11028,21,055-932-3007,"초계장 (5, 10일)",50246
904,서울특별시 서대문구 신촌로 67-5,(창천동),1,A04,A0401,A04010600,987809,38,20100329093737,,,126.9338892574,37.5565823814,6.0,20180302170318,7730,14,02-333-5880,추억을굽는가게 (신촌점),03787
905,충청북도 영동군 추풍령면 추풍령로5길 8-4,,33,A04,A0401,A04010100,132405,38,20040304000000,http://tong.visitkorea.or.kr/cms/resource/15/1948015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1948015_image3_1.jpg,127.9999170129,36.2113619849,6.0,20180524155701,8754,4,043-742-3301,"추풍령장 (3, 8일)",29120
906,전라남도 화순군 춘양면 강변길 19-5,,38,A04,A0401,A04010100,132097,38,20020422000000,,,126.9622419441,34.9499533880,6.0,20181018143525,9454,24,061-370-1603,"춘양장 / 춘양재래시장 (2, 7일)",58157
907,강원도 춘천시 공지로 367,,32,A04,A0401,A04010200,132751,38,20070416000000,http://tong.visitkorea.or.kr/cms/resource/21/1948121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1948121_image3_1.jpg,127.7259607988,37.8705436829,6.0,20180212153817,11941,13,033-242-1561,춘천 남부시장,24365
908,강원도 춘천시 명동길 34,,32,A04,A0401,A04010200,132747,38,20070416000000,http://tong.visitkorea.or.kr/cms/resource/98/2364898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2364898_image3_1.jpg,127.7255161707,37.8780761319,6.0,20180212154437,16404,13,033-254-2558,춘천 낭만시장 (구. 중앙시장),24354
909,강원도 춘천시 동부시장길 8,,32,A04,A0401,A04010200,132750,38,20070416000000,http://tong.visitkorea.or.kr/cms/resource/29/1948129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1948129_image3_1.jpg,127.7340931937,37.8772236128,6.0,20180212153652,11518,13,033-254-2235,춘천 동부시장,24350
910,강원도 춘천시 서부대성로 12,,32,A04,A0401,A04010200,132749,38,20070416000000,http://tong.visitkorea.or.kr/cms/resource/33/1948133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1948133_image3_1.jpg,127.7243716281,37.8849030941,6.0,20180212153738,10938,13,033-242-5004,춘천 서부시장,24272
911,강원도 춘천시 영서로 2352-20,(온의동),32,A04,A0401,A04010100,132761,38,20070417000000,http://tong.visitkorea.or.kr/cms/resource/23/1948123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1948123_image3_1.jpg,127.7166394910,37.8683159903,6.0,20180615163458,26355,13,033-253-5814,"춘천 풍물시장 / 풍물장 (2, 7일)",24364
912,강원도 춘천시 신동면 정족3길 59,,32,A04,A0401,A04010900,132752,38,20070416000000,http://tong.visitkorea.or.kr/cms/resource/39/1948139_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1948139_image3_1.jpg,127.7414716755,37.8308513657,6.0,20180212153503,13806,13,033-261-8444,춘천잣 (춘천농산),24412
913,서울특별시 종로구 인사동길 12,(인사동),1,A04,A0401,A04010700,132512,38,20040213000000,http://tong.visitkorea.or.kr/cms/resource/62/1984462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1984462_image3_1.jpg,126.9871311896,37.5720370953,6.0,20190227134814,8995,23,02-737-9700 ~4,충무공사,03163
914,충청북도 충주시 충인6길 16,(충의동),33,A04,A0401,A04010100,2613667,38,20190730163851,,,127.9306850828,36.9739845205,6.0,20190730163851,0,11,,충인시장,27386
915,충청북도 충주시 무학1길 15,,33,A04,A0401,A04010200,1960677,38,20141028155648,,,127.9268020766,36.9747426950,6.0,20180410164924,6049,11,,충주 무학시장,27405
916,충청북도 충주시 충인1길 22,(충의동),33,A04,A0401,A04010100,132779,38,20070502000000,http://tong.visitkorea.or.kr/cms/resource/90/1959790_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1959790_image3_1.jpg,127.9295351408,36.9755732053,6.0,20190128150608,15602,11,043-853-7005,"충주 민속5일장 / 풍물시장 (5, 10일)",27385
917,충청북도 충주시 자유시장길 30,,33,A04,A0401,A04010200,1906815,38,20140320161058,http://tong.visitkorea.or.kr/cms/resource/68/1873568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1873568_image3_1.jpg,127.9321794138,36.9732596315,6.0,20180427134735,3715,11,"043-848-3414, 043-843-4822",충주 자유시장,27386
918,충청북도 충주시 충인8길 4-2,(충의동),33,A04,A0401,A04010200,1961503,38,20141031132221,http://tong.visitkorea.or.kr/cms/resource/17/1959817_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1959817_image3_1.jpg,127.9288018915,36.9749427092,6.0,20191212171326,2581,11,,충주공설시장,27385
919,전라남도 나주시 공산면 금강로 253,,38,A04,A0401,A04010700,132466,38,20020411000000,http://tong.visitkorea.or.kr/cms/resource/96/1972096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1972096_image3_1.jpg,126.5908633152,34.9622124632,6.0,20191226140032,19677,6,061-336-3851,충주산방,58289
920,경상남도 함안군 칠원읍 서남3길 17,,36,A04,A0401,A04010100,132150,38,20021125000000,,,128.5196181258,35.3059627925,6.0,20180525105955,11245,19,055-580-3751,"칠원장/칠원전통시장 (3, 8일)",52023
921,서울특별시 서초구 강남대로 429,(서초동),1,A04,A0401,A04010600,2578379,38,20181214160611,http://tong.visitkorea.or.kr/cms/resource/68/2578368_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/68/2578368_image2_1.png,127.0257463565,37.5007738452,6.0,20181218095909,117,15,1577-6263,카카오프렌즈 강남 플래그십 스토어,06612
922,부산광역시 중구 광복로 62,(광복동2가),6,A04,A0401,A04010600,2578425,38,20181214163507,http://tong.visitkorea.or.kr/cms/resource/22/2578422_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2578422_image2_1.jpg,129.0316012904,35.0990536938,6.0,20181214163507,108,15,1577-6263,카카오프렌즈 부산 플래그십 스토어,48953
923,서울특별시 강남구 영동대로 513,,1,A04,A0401,A04010600,2017158,38,20150715160820,http://tong.visitkorea.or.kr/cms/resource/19/2016019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2016019_image2_1.jpg,127.0587569030,37.5126897207,6.0,20180221171633,170158,1,02-6002-1880,카카오프렌즈 브랜드스토어,06164
